,source,target,value
147,G4,G78,0.068613
242,G80,G78,0.046103
310,G91,G78,0.038834
400,G27,G78,0.031541
545,G52,G78,0.024549
547,G62,G78,0.024483
570,G96,G78,0.02408
633,G47,G78,0.022346
755,G97,G78,0.019718
859,G58,G78,0.01785
879,G95,G78,0.017674
891,G55,G78,0.017495
909,G22,G78,0.017233
916,G17,G78,0.017127
920,G93,G78,0.017081
933,G43,G78,0.016937
1086,G33,G78,0.01522
1130,G26,G78,0.014763
1141,G2,G78,0.014684
1155,G79,G78,0.014541
1205,G10,G78,0.014195
1235,G24,G78,0.013961
1292,G63,G78,0.013447
1340,G36,G78,0.013089
1502,G90,G78,0.011988
1561,G28,G78,0.011705
1675,G29,G78,0.01118
1696,G34,G78,0.011071
1736,G13,G78,0.010916
1780,G46,G78,0.01076
1840,G21,G78,0.010532
1957,G30,G78,0.010022
2235,G25,G78,0.009145
2248,G73,G78,0.009108
2285,G67,G78,0.008995
2315,G81,G78,0.008901
2320,G12,G78,0.008892
2376,G99,G78,0.00875
2460,G94,G78,0.008519
2466,G74,G78,0.008499
2689,G16,G78,0.008008
2693,G35,G78,0.008
2874,G54,G78,0.007658
2887,G60,G78,0.007633
3062,G72,G78,0.00734
3209,G23,G78,0.0071
3268,G49,G78,0.006995
3308,G31,G78,0.006929
3351,G65,G78,0.006849
3384,G9,G78,0.006813
3411,G66,G78,0.006766
3746,G56,G78,0.006284
3788,G8,G78,0.006244
3831,G59,G78,0.006193
3928,G100,G78,0.006069
3950,G11,G78,0.006047
3988,G1,G78,0.005998
4028,G18,G78,0.005948
4189,G20,G78,0.005769
4190,G19,G78,0.005769
4201,G5,G78,0.00576
4302,G7,G78,0.00566
4398,G42,G78,0.005555
4413,G88,G78,0.00554
4448,G50,G78,0.005509
4569,G3,G78,0.005375
4683,G77,G78,0.005252
4713,G75,G78,0.00523
4928,G76,G78,0.00502
4936,G6,G78,0.005013
4979,G48,G78,0.004978
5361,G40,G78,0.00463
5411,G84,G78,0.004595
5428,G37,G78,0.004583
5492,G41,G78,0.004529
5692,G89,G78,0.004368
5737,G38,G78,0.004335
5816,G86,G78,0.004284
5849,G45,G78,0.004255
5854,G69,G78,0.004251
6134,G14,G78,0.004043
6385,G87,G78,0.003839
6409,G64,G78,0.003826
6421,G53,G78,0.003817
6491,G32,G78,0.003773
6534,G83,G78,0.003744
6569,G39,G78,0.00372
6601,G98,G78,0.003694
6620,G85,G78,0.003683
6629,G61,G78,0.003676
6677,G68,G78,0.003639
6859,G44,G78,0.003495
6984,G82,G78,0.003395
7082,G92,G78,0.003322
7415,G15,G78,0.003082
7683,G57,G78,0.002872
8247,G71,G78,0.002432
8570,G70,G78,0.002171
9238,G51,G78,0.001461
