,source,target,value
273,G68,G84,0.042803
333,G98,G84,0.036635
379,G22,G84,0.032859
434,G90,G84,0.029626
462,G57,G84,0.027966
596,G32,G84,0.023407
694,G48,G84,0.020844
721,G72,G84,0.020352
727,G100,G84,0.020258
873,G13,G84,0.017687
911,G60,G84,0.017212
917,G63,G84,0.017112
943,G44,G84,0.016842
1019,G55,G84,0.015831
1295,G2,G84,0.013434
1371,G83,G84,0.012836
1434,G80,G84,0.012424
1438,G33,G84,0.012388
1465,G4,G84,0.012247
1479,G69,G84,0.012149
1517,G25,G84,0.011912
1548,G62,G84,0.011752
1635,G35,G84,0.011366
1659,G96,G84,0.011268
1684,G34,G84,0.011109
1690,G97,G84,0.011094
1788,G23,G84,0.010727
1831,G18,G84,0.010578
1863,G21,G84,0.010426
1882,G66,G84,0.01035
1979,G81,G84,0.00995
2014,G49,G84,0.009829
2029,G88,G84,0.009792
2053,G89,G84,0.009714
2070,G31,G84,0.009649
2087,G9,G84,0.009598
2129,G51,G84,0.009494
2161,G1,G84,0.009377
2179,G43,G84,0.009318
2205,G87,G84,0.009248
2269,G30,G84,0.009045
2272,G52,G84,0.009038
2489,G74,G84,0.008458
2535,G39,G84,0.008334
2542,G99,G84,0.008326
2578,G91,G84,0.008243
2592,G45,G84,0.008223
2718,G65,G84,0.007943
2740,G3,G84,0.007906
2752,G19,G84,0.007889
2821,G36,G84,0.007769
2902,G59,G84,0.007602
2940,G67,G84,0.007542
2954,G24,G84,0.007515
3009,G14,G84,0.007444
3119,G78,G84,0.00725
3189,G86,G84,0.007135
3286,G53,G84,0.00697
3290,G56,G84,0.006965
3327,G11,G84,0.006895
3404,G75,G84,0.006777
3434,G17,G84,0.006738
3439,G15,G84,0.006733
3498,G47,G84,0.006652
3658,G92,G84,0.00641
3669,G70,G84,0.006399
3743,G8,G84,0.006288
3781,G42,G84,0.006249
3786,G12,G84,0.006247
3791,G7,G84,0.006244
3826,G85,G84,0.006199
3846,G73,G84,0.006172
3925,G95,G84,0.006074
3953,G77,G84,0.006045
3991,G10,G84,0.005993
4039,G20,G84,0.005936
4121,G46,G84,0.00584
4384,G40,G84,0.005569
4450,G58,G84,0.005506
4513,G38,G84,0.005438
4606,G64,G84,0.005343
4685,G16,G84,0.005252
4710,G28,G84,0.005233
4778,G27,G84,0.005169
4828,G5,G84,0.005118
4848,G61,G84,0.005099
4861,G41,G84,0.005086
4870,G93,G84,0.005072
4952,G26,G84,0.004999
4996,G94,G84,0.004962
5275,G79,G84,0.004707
5383,G50,G84,0.004614
5648,G54,G84,0.004393
5675,G82,G84,0.00438
5788,G76,G84,0.0043
5903,G29,G84,0.004213
6519,G37,G84,0.003755
6714,G71,G84,0.00361
7681,G6,G84,0.002874
