,source,target,value
21,G72,G94,0.305955
37,G3,G94,0.212796
479,G42,G94,0.026975
845,G31,G94,0.018191
1062,G96,G94,0.015488
1671,G5,G94,0.011214
1885,G74,G94,0.010345
2208,G90,G94,0.009236
2255,G64,G94,0.009081
2266,G79,G94,0.009048
2313,G69,G94,0.008907
2556,G43,G94,0.008305
2726,G58,G94,0.007932
2768,G71,G94,0.007868
2782,G65,G94,0.007842
2796,G50,G94,0.007804
2901,G17,G94,0.007603
2930,G32,G94,0.007556
2943,G41,G94,0.007537
3320,G67,G94,0.006909
3457,G27,G94,0.006704
3762,G1,G94,0.006268
3884,G89,G94,0.006123
3944,G81,G94,0.00605
4049,G19,G94,0.005929
4064,G100,G94,0.005898
4164,G93,G94,0.005802
4247,G61,G94,0.005709
4311,G99,G94,0.005653
4372,G22,G94,0.005586
4474,G80,G94,0.005471
4528,G87,G94,0.005427
4817,G40,G94,0.005135
4911,G15,G94,0.005033
5431,G54,G94,0.00458
5437,G33,G94,0.004577
5452,G91,G94,0.004566
5529,G23,G94,0.004499
5682,G4,G94,0.004375
5684,G2,G94,0.004372
5820,G95,G94,0.004282
5959,G73,G94,0.004174
5964,G76,G94,0.004172
6007,G14,G94,0.004133
6108,G10,G94,0.004058
6118,G26,G94,0.004053
6138,G9,G94,0.004037
6167,G46,G94,0.004002
6240,G30,G94,0.003942
6323,G24,G94,0.003883
6326,G37,G94,0.00388
6344,G63,G94,0.003867
6539,G39,G94,0.00374
6680,G38,G94,0.003636
6788,G35,G94,0.00355
6818,G59,G94,0.003525
6894,G8,G94,0.003468
6955,G57,G94,0.00342
6986,G68,G94,0.003393
7040,G52,G94,0.003352
7218,G44,G94,0.003221
7261,G55,G94,0.003192
7334,G16,G94,0.003135
7602,G78,G94,0.002938
7664,G85,G94,0.002891
7680,G21,G94,0.002874
7731,G18,G94,0.002836
7748,G13,G94,0.002821
7779,G36,G94,0.002795
7790,G12,G94,0.002788
7804,G20,G94,0.002781
7813,G25,G94,0.002776
7855,G75,G94,0.002741
7884,G28,G94,0.002716
7950,G98,G94,0.002676
7958,G62,G94,0.00267
7977,G77,G94,0.002662
8020,G45,G94,0.002621
8046,G53,G94,0.002602
8091,G47,G94,0.002578
8107,G11,G94,0.00256
8140,G92,G94,0.002529
8159,G48,G94,0.00251
8234,G49,G94,0.002442
8292,G7,G94,0.002404
8380,G84,G94,0.002329
8507,G88,G94,0.002223
8523,G82,G94,0.002207
8577,G29,G94,0.00217
8683,G56,G94,0.002068
8766,G83,G94,0.001996
8798,G34,G94,0.001969
8813,G66,G94,0.001955
8856,G97,G94,0.001918
8954,G6,G94,0.001803
9044,G86,G94,0.001698
9118,G70,G94,0.00161
9203,G60,G94,0.001501
9473,G51,G94,0.001176
