,source,target,value
85,G7,G17,0.106223
94,G89,G17,0.097651
272,G38,G17,0.04283
509,G78,G17,0.0258
543,G77,G17,0.024693
581,G25,G17,0.023839
595,G90,G17,0.023413
672,G36,G17,0.021295
685,G95,G17,0.021005
740,G74,G17,0.019992
751,G15,G17,0.019803
870,G56,G17,0.017698
1009,G27,G17,0.016036
1091,G41,G17,0.015182
1212,G13,G17,0.014152
1307,G69,G17,0.01335
1333,G83,G17,0.013142
1388,G51,G17,0.01271
1643,G91,G17,0.011321
1707,G16,G17,0.011028
1773,G18,G17,0.010785
1786,G22,G17,0.010729
1990,G31,G17,0.009919
2188,G94,G17,0.00929
2225,G5,G17,0.009167
2238,G9,G17,0.009141
2404,G19,G17,0.008668
2477,G53,G17,0.008476
2590,G2,G17,0.008225
2602,G66,G17,0.008198
2709,G42,G17,0.007962
2803,G100,G17,0.007792
2810,G61,G17,0.007784
2956,G32,G17,0.007512
3148,G82,G17,0.007204
3158,G48,G17,0.007178
3218,G45,G17,0.007081
3325,G3,G17,0.006898
3326,G34,G17,0.006897
3360,G98,G17,0.00684
3367,G97,G17,0.006835
3513,G58,G17,0.006636
3556,G73,G17,0.00656
3577,G79,G17,0.006528
3627,G60,G17,0.006461
3752,G47,G17,0.006277
3764,G70,G17,0.006266
3851,G81,G17,0.006166
3876,G67,G17,0.006134
3933,G50,G17,0.006067
4007,G35,G17,0.005974
4238,G44,G17,0.005718
4293,G62,G17,0.005664
4297,G46,G17,0.005662
4471,G4,G17,0.005478
4588,G28,G17,0.005358
4630,G14,G17,0.005316
4689,G54,G17,0.005248
4696,G20,G17,0.005242
4810,G33,G17,0.005139
4896,G11,G17,0.005043
4903,G85,G17,0.005038
4932,G23,G17,0.005018
4955,G8,G17,0.004996
5012,G72,G17,0.004947
5013,G21,G17,0.004947
5108,G87,G17,0.004842
5124,G29,G17,0.004831
5312,G37,G17,0.004672
5409,G80,G17,0.004596
5410,G10,G17,0.004595
5535,G96,G17,0.004498
5557,G6,G17,0.004468
5690,G26,G17,0.00437
5817,G84,G17,0.004284
5970,G40,G17,0.004166
6325,G39,G17,0.00388
6378,G63,G17,0.003843
6388,G88,G17,0.003838
6471,G92,G17,0.003787
6734,G76,G17,0.003596
6815,G49,G17,0.003528
6835,G93,G17,0.003512
6856,G1,G17,0.0035
6909,G59,G17,0.00346
6914,G75,G17,0.003454
6960,G57,G17,0.003416
6995,G86,G17,0.003384
6996,G99,G17,0.003383
7020,G65,G17,0.003361
7087,G52,G17,0.003317
7411,G12,G17,0.003083
7442,G64,G17,0.003065
7481,G24,G17,0.003028
7590,G68,G17,0.002946
7599,G71,G17,0.002941
7781,G55,G17,0.002793
7990,G43,G17,0.002651
8081,G30,G17,0.002584
