,source,target,value
110,G51,G80,0.088519
132,G78,G80,0.074721
263,G53,G80,0.043424
315,G20,G80,0.038174
393,G62,G80,0.032039
466,G25,G80,0.027823
478,G50,G80,0.027023
588,G10,G80,0.023696
634,G88,G80,0.0223
664,G73,G80,0.021556
1042,G100,G80,0.015663
1067,G39,G80,0.015421
1147,G85,G80,0.014623
1176,G86,G80,0.014352
1214,G67,G80,0.014127
1255,G69,G80,0.013808
1277,G68,G80,0.013585
1314,G26,G80,0.013296
1436,G66,G80,0.012401
1620,G28,G80,0.011443
1634,G42,G80,0.011374
1656,G24,G80,0.011291
1742,G37,G80,0.010881
1819,G94,G80,0.010602
1911,G47,G80,0.010191
2022,G21,G80,0.009802
2132,G5,G80,0.009482
2187,G48,G80,0.009298
2239,G49,G80,0.009136
2377,G31,G80,0.00875
2492,G43,G80,0.008457
2690,G17,G80,0.008007
2711,G7,G80,0.007955
2735,G79,G80,0.007913
2973,G55,G80,0.007495
3108,G46,G80,0.00727
3161,G4,G80,0.007174
3167,G84,G80,0.007166
3174,G12,G80,0.007153
3301,G1,G80,0.006943
3370,G38,G80,0.006826
3420,G93,G80,0.006754
3506,G52,G80,0.006643
3529,G8,G80,0.006613
3605,G23,G80,0.006498
3615,G99,G80,0.006479
3623,G98,G80,0.00647
3836,G59,G80,0.006189
3924,G96,G80,0.006074
3945,G64,G80,0.006049
4068,G19,G80,0.005896
4103,G83,G80,0.005864
4177,G97,G80,0.005783
4230,G2,G80,0.005729
4263,G95,G80,0.005697
4353,G56,G80,0.005604
4395,G54,G80,0.005559
4431,G92,G80,0.005526
4602,G14,G80,0.005346
4661,G87,G80,0.005271
4673,G36,G80,0.005264
4773,G58,G80,0.005175
4779,G41,G80,0.005168
4851,G70,G80,0.005096
4978,G40,G80,0.004979
4982,G75,G80,0.004975
5021,G35,G80,0.004934
5049,G34,G80,0.004902
5271,G29,G80,0.004709
5443,G76,G80,0.004573
5463,G65,G80,0.004554
5555,G74,G80,0.004471
5714,G15,G80,0.004354
5745,G71,G80,0.004329
5840,G60,G80,0.004259
5872,G16,G80,0.004238
5892,G91,G80,0.00422
5916,G82,G80,0.004207
5938,G30,G80,0.004189
5952,G27,G80,0.004179
5985,G77,G80,0.004152
6034,G13,G80,0.00411
6071,G33,G80,0.004086
6209,G32,G80,0.003965
6273,G3,G80,0.003921
6349,G72,G80,0.003865
6737,G57,G80,0.003594
7016,G22,G80,0.003365
7061,G89,G80,0.003341
7063,G81,G80,0.003339
7117,G9,G80,0.003299
7122,G6,G80,0.003292
7175,G44,G80,0.00326
7252,G90,G80,0.003196
7278,G11,G80,0.003182
7724,G61,G80,0.002844
7742,G18,G80,0.002823
8073,G63,G80,0.002589
8581,G45,G80,0.002166
