,Unnamed: 0,source,target,value,z_score
0,141,G69,G10,0.07146,4.82033077323884
1,179,G55,G10,0.057047,3.6899594970699745
2,190,G100,G10,0.054274,3.472480863279906
3,194,G25,G10,0.053843,3.438678738806945
4,305,G21,G10,0.039619,2.3231302039962913
5,320,G15,G10,0.037658,2.169334459004468
6,352,G16,G10,0.034668,1.9348371221734884
7,443,G89,G10,0.029207,1.5065461668443987
8,463,G85,G10,0.027925,1.4060024926580048
9,512,G71,G10,0.0257,1.2315019660864566
10,568,G53,G10,0.024104,1.106332150172663
11,598,G52,G10,0.023255,1.0397474548651373
12,686,G29,G10,0.020999,0.8628156850020303
13,797,G84,G10,0.018901,0.6982754132055771
14,921,G80,G10,0.017076,0.5551457678154307
15,931,G63,G10,0.016967,0.5465972026934984
16,1389,G37,G10,0.012707,0.21249731811156763
17,1414,G1,G10,0.012539,0.19932154801537885
18,1641,G62,G10,0.011333,0.10473834125345191
19,1813,G59,G10,0.010618,0.048662891141696016
20,1933,G48,G10,0.010105,0.008429736026547901
21,1940,G45,G10,0.01008,0.006469055952710359
22,2175,G22,G10,0.009339,-0.051645501435836794
23,2197,G12,G10,0.009265,-0.05744911445439611
24,2244,G60,G10,0.009122,-0.06866420447674737
25,2473,G73,G10,0.008483,-0.11877918716403706
26,2580,G66,G10,0.008241,-0.13775857027878516
27,2620,G33,G10,0.008161,-0.14403274651506556
28,2704,G5,G10,0.007976,-0.15854177906146394
29,2708,G23,G10,0.007963,-0.15956133269985956
30,2756,G28,G10,0.007884,-0.1657570817331864
31,2905,G75,G10,0.007599,-0.18810883457493532
32,3193,G54,G10,0.00713,-0.22489119276012912
33,3333,G78,G10,0.006882,-0.2443411390925983
34,3429,G18,G10,0.006747,-0.25492881149132146
35,3617,G2,G10,0.006475,-0.27626101069467485
36,3619,G91,G10,0.006474,-0.2763394378976283
37,3650,G51,G10,0.006425,-0.28018237084235004
38,3770,G7,G10,0.006261,-0.2930444321267249
39,4087,G87,G10,0.005879,-0.32300362365496377
40,4222,G32,G10,0.005743,-0.3336697232566404
41,4256,G58,G10,0.005701,-0.3369636657806876
42,4294,G90,G10,0.005664,-0.33986547228996733
43,4356,G42,G10,0.0056,-0.3448848132789916
44,4360,G4,G10,0.005594,-0.3453553764967126
45,4706,G74,G10,0.005236,-0.3734323151540674
46,4708,G49,G10,0.005235,-0.37351074235702086
47,4740,G26,G10,0.005205,-0.375863558445626
48,4939,G77,G10,0.005012,-0.3910000086156525
49,4954,G36,G10,0.004997,-0.39217641665995506
50,4988,G17,G10,0.004968,-0.3944508055456067
51,5135,G34,G10,0.004816,-0.40637174039453944
52,5139,G13,G10,0.004814,-0.40652859480044645
53,5288,G95,G10,0.00469,-0.41625356796668106
54,5334,G46,G10,0.004651,-0.41931222888186775
55,5406,G43,G10,0.004597,-0.423547297841357
56,5460,G39,G10,0.004558,-0.42660595875654367
57,5468,G57,G10,0.004547,-0.4274686579890323
58,5558,G11,G10,0.004468,-0.43366440702235914
59,5577,G65,G10,0.004454,-0.43476238786370824
60,5586,G86,G10,0.004446,-0.43538980548733625
61,5607,G20,G10,0.004429,-0.43672306793754584
62,5669,G47,G10,0.004383,-0.44033071927340706
63,5725,G97,G10,0.004347,-0.4431540985797332
64,5771,G14,G10,0.004311,-0.4459774778860594
65,5823,G96,G10,0.00428,-0.44840872117761804
66,5833,G70,G10,0.004264,-0.4496635564248741
67,5981,G41,G10,0.004155,-0.4582121215468062
68,6030,G93,G10,0.004114,-0.4614276368678999
69,6047,G79,G10,0.004101,-0.46244719050629546
70,6073,G40,G10,0.004084,-0.463780452956505
71,6107,G35,G10,0.004058,-0.4658195602332961
72,6190,G9,G10,0.00398,-0.4719368820636695
73,6205,G99,G10,0.003967,-0.4729564357020651
74,6264,G50,G10,0.003925,-0.4762503782261123
75,6559,G30,G10,0.003726,-0.4918573916138598
76,6580,G72,G10,0.003713,-0.49287694525225534
77,6784,G83,G10,0.003557,-0.5051115889130021
78,6823,G31,G10,0.003519,-0.5080918226252353
79,6862,G64,G10,0.003492,-0.5102093571049798
80,6887,G19,G10,0.003474,-0.511621046758143
81,6956,G82,G10,0.00342,-0.5158561157176323
82,7009,G3,G10,0.003373,-0.519542194256447
83,7049,G27,G10,0.003348,-0.5215028743302846
84,7119,G6,G10,0.003295,-0.5256595160868204
85,7163,G44,G10,0.003267,-0.5278554777695185
86,7303,G76,G10,0.00316,-0.5362471884855435
87,7435,G8,G10,0.00307,-0.543305636751359
88,7701,G68,G10,0.002858,-0.5599322037775021
89,7854,G61,G10,0.002742,-0.5690297593201086
90,7935,G88,G10,0.002687,-0.5733432554825514
91,7969,G56,G10,0.002664,-0.575147081150482
92,8068,G92,G10,0.002591,-0.5808722669660878
93,8329,G98,G10,0.002368,-0.5983615332247194
94,8418,G67,G10,0.002296,-0.6040082918373718
95,8666,G38,G10,0.002083,-0.6207132860664684
96,8822,G81,G10,0.001943,-0.6316930944799589
97,8891,G94,G10,0.001876,-0.6369477170778437
98,9252,G24,G10,0.001447,-0.6705929871448973
