,source,target,value
74,G72,G24,0.118117
125,G81,G24,0.077294
264,G11,G24,0.043394
387,G58,G24,0.032501
403,G35,G24,0.031195
510,G7,G24,0.025741
679,G38,G24,0.021097
730,G73,G24,0.02019
758,G18,G24,0.0196
790,G19,G24,0.019044
883,G88,G24,0.017625
957,G3,G24,0.016595
983,G85,G24,0.016349
1015,G5,G24,0.015911
1161,G98,G24,0.014488
1245,G51,G24,0.013898
1260,G42,G24,0.013751
1411,G62,G24,0.012568
1497,G33,G24,0.012008
1639,G80,G24,0.01134
1714,G86,G24,0.010996
1864,G79,G24,0.010416
1912,G78,G24,0.010191
1941,G13,G24,0.010079
2064,G36,G24,0.009677
2095,G83,G24,0.009574
2148,G82,G24,0.009429
2400,G43,G24,0.008676
2455,G23,G24,0.008528
2549,G69,G24,0.008321
2631,G39,G24,0.008131
2641,G89,G24,0.008118
2671,G49,G24,0.008046
2673,G48,G24,0.008037
2721,G95,G24,0.007941
2759,G47,G24,0.007881
2920,G74,G24,0.007571
3280,G100,G24,0.006977
3461,G75,G24,0.0067
3462,G54,G24,0.0067
3485,G50,G24,0.006671
3500,G84,G24,0.00665
3547,G32,G24,0.006573
3604,G66,G24,0.006499
3700,G9,G24,0.006352
3710,G14,G24,0.00634
3725,G94,G24,0.006316
3936,G34,G24,0.006063
3952,G71,G24,0.006045
4011,G90,G24,0.00597
4165,G2,G24,0.005802
4225,G96,G24,0.005739
4455,G31,G24,0.005503
4466,G59,G24,0.005488
4498,G61,G24,0.005451
4530,G92,G24,0.005425
4608,G56,G24,0.005339
4723,G22,G24,0.005221
4767,G4,G24,0.005178
4788,G44,G24,0.005159
4804,G40,G24,0.005144
4842,G64,G24,0.005102
4875,G91,G24,0.005064
4992,G1,G24,0.004964
5091,G60,G24,0.004858
5156,G37,G24,0.0048
5160,G28,G24,0.004797
5504,G17,G24,0.00452
5512,G21,G24,0.004514
5715,G65,G24,0.004353
5850,G55,G24,0.004255
5851,G97,G24,0.004255
6017,G46,G24,0.004122
6087,G99,G24,0.004071
6211,G27,G24,0.003964
6412,G25,G24,0.003823
6554,G68,G24,0.00373
6577,G87,G24,0.003715
6610,G52,G24,0.003689
6642,G12,G24,0.003669
6705,G45,G24,0.003615
6742,G20,G24,0.00359
6759,G57,G24,0.003575
7029,G29,G24,0.003357
7064,G77,G24,0.003337
7173,G70,G24,0.00326
7540,G26,G24,0.002981
7551,G8,G24,0.002972
7792,G53,G24,0.002787
7960,G67,G24,0.00267
7988,G63,G24,0.002653
7992,G93,G24,0.002649
8004,G41,G24,0.002636
8016,G30,G24,0.002624
8217,G10,G24,0.002459
8228,G76,G24,0.002449
8232,G15,G24,0.002443
8277,G16,G24,0.002417
8320,G6,G24,0.002376
