,source,target,value
10,G67,G68,0.489169
143,G50,G68,0.071354
420,G27,G68,0.030466
629,G91,G68,0.022379
1143,G88,G68,0.014662
1168,G35,G68,0.014414
1237,G26,G68,0.013954
1473,G99,G68,0.012181
2259,G54,G68,0.009071
2369,G80,G68,0.008768
2678,G30,G68,0.008027
2780,G21,G68,0.007842
2876,G12,G68,0.007651
2886,G98,G68,0.007634
3061,G40,G68,0.007344
3182,G89,G68,0.007145
3319,G42,G68,0.006909
3386,G45,G68,0.006806
3517,G73,G68,0.006633
3539,G96,G68,0.00659
4464,G44,G68,0.005493
4487,G7,G68,0.005459
4515,G19,G68,0.005436
4915,G36,G68,0.005029
4944,G79,G68,0.005005
5015,G25,G68,0.004941
5026,G76,G68,0.004933
5036,G74,G68,0.00492
5041,G84,G68,0.004915
5207,G49,G68,0.00477
5268,G70,G68,0.004712
6010,G52,G68,0.00413
6020,G85,G68,0.004121
6103,G48,G68,0.004061
6109,G66,G68,0.004058
6203,G61,G68,0.003969
6282,G37,G68,0.003914
6342,G63,G68,0.003869
6413,G28,G68,0.003822
6468,G62,G68,0.003789
6484,G57,G68,0.003776
6671,G22,G68,0.003643
6699,G47,G68,0.003624
6707,G41,G68,0.003614
6735,G3,G68,0.003595
6841,G59,G68,0.003509
6912,G93,G68,0.003456
6939,G56,G68,0.003436
6978,G15,G68,0.003401
6991,G34,G68,0.003388
7414,G14,G68,0.003082
7500,G60,G68,0.003012
7531,G71,G68,0.002988
7655,G90,G68,0.0029
7671,G100,G68,0.002883
7687,G20,G68,0.002869
7695,G86,G68,0.002863
7713,G53,G68,0.002851
7719,G1,G68,0.002846
7820,G8,G68,0.002772
7823,G92,G68,0.00277
7827,G87,G68,0.002769
7867,G11,G68,0.002729
7924,G2,G68,0.002695
8082,G13,G68,0.002583
8142,G78,G68,0.002527
8198,G39,G68,0.002477
8248,G95,G68,0.002432
8281,G4,G68,0.002415
8389,G43,G68,0.002322
8405,G24,G68,0.002305
8451,G17,G68,0.002267
8478,G23,G68,0.002245
8514,G29,G68,0.002216
8526,G10,G68,0.002205
8556,G55,G68,0.002183
8560,G81,G68,0.002179
8602,G31,G68,0.00214
8641,G77,G68,0.002104
8701,G38,G68,0.002052
8709,G6,G68,0.002046
8722,G58,G68,0.002034
8864,G82,G68,0.001912
8872,G65,G68,0.001903
8913,G75,G68,0.001853
8963,G46,G68,0.001793
8980,G9,G68,0.001771
9030,G94,G68,0.001712
9040,G51,G68,0.001702
9057,G18,G68,0.001679
9074,G64,G68,0.001655
9228,G72,G68,0.001479
9231,G32,G68,0.001472
9236,G97,G68,0.001467
9248,G5,G68,0.001456
9328,G33,G68,0.001373
9332,G83,G68,0.001367
9475,G69,G68,0.001171
9643,G16,G68,0.000906
