,Unnamed: 0,source,target,value,z_score
0,60,G60,G44,0.133997,7.166054803968053
1,121,G74,G44,0.08082,4.094044924353055
2,138,G20,G44,0.072498,3.6132869609824994
3,191,G9,G44,0.054252,2.5592242597497243
4,465,G27,G44,0.027857,1.0343977224791394
5,519,G64,G44,0.025469,0.896444103573962
6,544,G39,G44,0.024646,0.8488997868407289
7,611,G12,G44,0.022964,0.7517314505766968
8,669,G79,G44,0.021381,0.66028229700597
9,1060,G82,G44,0.015509,0.3210596629141771
10,1346,G65,G44,0.013051,0.1790621774581779
11,1421,G84,G44,0.012497,0.1470578621845312
12,1541,G30,G44,0.01179,0.10621481002123125
13,1566,G11,G44,0.011689,0.10038008828361693
14,1619,G86,G44,0.011444,0.08622655535574067
15,1646,G66,G44,0.01131,0.07848543938702476
16,1658,G52,G44,0.011278,0.07663681467807762
17,1765,G42,G44,0.010798,0.04890744404387114
18,1832,G63,G44,0.010576,0.03608261012555063
19,1837,G16,G44,0.010554,0.034811680638149434
20,1968,G13,G44,0.009992,0.0023452091872659827
21,2210,G81,G44,0.009227,-0.04184847526100054
22,2437,G21,G44,0.008567,-0.07997635988303453
23,2480,G91,G44,0.008468,-0.08569554257633963
24,2572,G83,G44,0.008249,-0.09834706792819638
25,2695,G57,G44,0.007996,-0.11296275703330938
26,2793,G22,G44,0.007814,-0.123476810065446
27,2799,G77,G44,0.0078,-0.12428558337561037
28,2829,G29,G44,0.007751,-0.1271162899611856
29,2924,G32,G44,0.007565,-0.13786142108194063
30,3192,G8,G44,0.007133,-0.1628178546527265
31,3269,G76,G44,0.006994,-0.17084781823221543
32,3275,G34,G44,0.006986,-0.1713099744094522
33,3526,G99,G44,0.006615,-0.19274246712880763
34,3569,G17,G44,0.006543,-0.1969018727239386
35,3633,G89,G44,0.006457,-0.20187005162923397
36,3634,G37,G44,0.006454,-0.20204336019569777
37,3686,G14,G44,0.006376,-0.20654938292375633
38,3730,G68,G44,0.006312,-0.2102466323416505
39,3736,G90,G44,0.006304,-0.2107087885188873
40,3800,G40,G44,0.006229,-0.21504150268048203
41,3995,G47,G44,0.00599,-0.22884841847543072
42,4086,G41,G44,0.005879,-0.23526083543459098
43,4090,G69,G44,0.005875,-0.23549191352320933
44,4175,G25,G44,0.005789,-0.2404600924285047
45,4298,G73,G44,0.005662,-0.24779682174213846
46,4334,G31,G44,0.005626,-0.24987652453970396
47,4370,G28,G44,0.005588,-0.25207176638157863
48,4405,G6,G44,0.005548,-0.25438254726776255
49,4441,G95,G44,0.005514,-0.25634671102101886
50,4516,G1,G44,0.005435,-0.260910503271232
51,4593,G49,G44,0.005353,-0.26564760408790894
52,4638,G5,G44,0.00531,-0.2681316935405566
53,4825,G24,G44,0.005122,-0.2789923637056208
54,4841,G67,G44,0.005103,-0.28008998462655815
55,4857,G19,G44,0.005089,-0.28089875793672253
56,4919,G23,G44,0.005026,-0.2845382378324621
57,5022,G55,G44,0.004934,-0.289853033870685
58,5109,G36,G44,0.004842,-0.29516782990890794
59,5342,G80,G44,0.004647,-0.30643288672905433
60,5372,G85,G44,0.004625,-0.3077038162164555
61,5487,G18,G44,0.004532,-0.313076381776833
62,5616,G10,G44,0.004423,-0.319373259691684
63,5659,G46,G44,0.004388,-0.3213951929670949
64,6080,G94,G44,0.004075,-0.33947705340148376
65,6123,G26,G44,0.004048,-0.34103683049965783
66,6133,G62,G44,0.004043,-0.34132567811043085
67,6187,G15,G44,0.003983,-0.34479184943970664
68,6364,G45,G44,0.003854,-0.3522441177976497
69,6429,G75,G44,0.003813,-0.3546126682059881
70,6440,G56,G44,0.003805,-0.35507482438322496
71,6452,G3,G44,0.0038,-0.35536367199399793
72,6593,G96,G44,0.003703,-0.3609673156429938
73,6646,G58,G44,0.003666,-0.3631047879627139
74,6732,G92,G44,0.003597,-0.3670908849913811
75,6791,G88,G44,0.003548,-0.3699215915769563
76,6973,G50,G44,0.003402,-0.37835594181152743
77,6981,G38,G44,0.003398,-0.3785870199001458
78,7005,G97,G44,0.003375,-0.3799157189097016
79,7018,G71,G44,0.003364,-0.3805511836534021
80,7105,G87,G44,0.003305,-0.38395958546052333
81,7108,G53,G44,0.003304,-0.38401735498267797
82,7190,G98,G44,0.003247,-0.38731021774548996
83,7198,G7,G44,0.003239,-0.38777237392272673
84,7236,G93,G44,0.003209,-0.38950545958736466
85,7358,G59,G44,0.003124,-0.3944158689705054
86,7522,G43,G44,0.002995,-0.4018681373284484
87,7705,G51,G44,0.002855,-0.40995587043009196
88,7706,G54,G44,0.002854,-0.4100136399522465
89,7708,G100,G44,0.002854,-0.4100136399522465
90,7717,G48,G44,0.002849,-0.4103024875630195
91,7718,G2,G44,0.002848,-0.41036025708517415
92,7764,G35,G44,0.002806,-0.41278657701566723
93,7876,G4,G44,0.002722,-0.4176392168766533
94,7877,G61,G44,0.002722,-0.4176392168766533
95,7912,G70,G44,0.002706,-0.4185635292311269
96,7986,G33,G44,0.002655,-0.4215097748610114
97,8181,G78,G44,0.002494,-0.43081066792790146
98,8282,G72,G44,0.002415,-0.43537446017811454
