,source,target,value
39,G49,G56,0.200502
230,G27,G56,0.048002
446,G76,G56,0.028996
506,G4,G56,0.025923
609,G17,G56,0.023012
627,G67,G56,0.022435
635,G62,G56,0.022297
695,G7,G56,0.020827
713,G28,G56,0.020462
892,G66,G56,0.017482
904,G44,G56,0.017342
913,G25,G56,0.017161
958,G79,G56,0.016579
1071,G19,G56,0.015371
1164,G75,G56,0.014449
1268,G63,G56,0.013692
1285,G92,G56,0.013497
1305,G34,G56,0.01336
1454,G72,G56,0.012329
1481,G61,G56,0.012144
1538,G91,G56,0.011798
1598,G8,G56,0.011557
1688,G41,G56,0.011098
1841,G22,G56,0.01053
1996,G26,G56,0.009895
2044,G78,G56,0.009738
2149,G54,G56,0.009429
2219,G52,G56,0.009203
2486,G14,G56,0.008462
2656,G47,G56,0.008086
2661,G87,G56,0.008069
2842,G33,G56,0.007721
3027,G50,G56,0.007412
3152,G65,G56,0.007195
3163,G99,G56,0.007171
3216,G48,G56,0.007086
3247,G96,G56,0.00704
3259,G43,G56,0.007014
3289,G68,G56,0.006965
3332,G12,G56,0.006886
3449,G16,G56,0.006719
3712,G86,G56,0.006335
3797,G100,G56,0.006231
3805,G30,G56,0.006224
3830,G59,G56,0.006195
3888,G21,G56,0.006118
4037,G23,G56,0.00594
4096,G1,G56,0.005872
4155,G35,G56,0.005809
4184,G40,G56,0.005772
4191,G3,G56,0.005769
4280,G53,G56,0.005675
4369,G98,G56,0.005588
4389,G84,G56,0.005565
4401,G74,G56,0.005554
4440,G64,G56,0.005515
4590,G77,G56,0.005355
4639,G81,G56,0.005309
4684,G6,G56,0.005252
4745,G97,G56,0.005199
5233,G57,G56,0.004749
5308,G2,G56,0.004675
5384,G95,G56,0.004614
5389,G39,G56,0.00461
5515,G58,G56,0.004511
5839,G69,G56,0.00426
5979,G88,G56,0.004157
6116,G36,G56,0.004054
6219,G45,G56,0.003955
6270,G37,G56,0.003923
6291,G82,G56,0.003906
6317,G15,G56,0.003889
6350,G5,G56,0.003864
6441,G13,G56,0.003804
6523,G60,G56,0.003753
6538,G11,G56,0.003741
6647,G9,G56,0.003666
6796,G89,G56,0.003543
6865,G83,G56,0.003491
6924,G24,G56,0.003446
7247,G55,G56,0.003204
7266,G94,G56,0.003189
7401,G10,G56,0.00309
7451,G42,G56,0.003058
7496,G38,G56,0.003014
7504,G90,G56,0.003008
7518,G29,G56,0.003001
7672,G73,G56,0.002883
7982,G20,G56,0.002659
8174,G46,G56,0.002498
8224,G70,G56,0.002452
8226,G80,G56,0.00245
8260,G85,G56,0.002426
8409,G71,G56,0.002301
8495,G32,G56,0.002229
8557,G31,G56,0.002182
8609,G93,G56,0.002133
8717,G18,G56,0.002039
9692,G51,G56,0.00084
