,Unnamed: 0,source,target,value,z_score
0,135,G74,G2,0.07327,5.222050917045459
1,146,G71,G2,0.069794,4.9353054848979845
2,174,G72,G2,0.059705,4.103034292453837
3,276,G89,G2,0.042636,2.69496243361459
4,412,G32,G2,0.030733,1.7130490622534347
5,484,G91,G2,0.026748,1.3843147276424792
6,528,G96,G2,0.02529,1.264040032570265
7,697,G99,G2,0.020728,0.8877072761097432
8,722,G92,G2,0.020342,0.8558650043005013
9,726,G100,G2,0.020265,0.8495130485250826
10,787,G88,G2,0.0191,0.7534087825723189
11,808,G25,G2,0.018769,0.7261036220312335
12,863,G36,G2,0.017796,0.6458379990509423
13,1077,G90,G2,0.015317,0.44133802025531915
14,1166,G4,G2,0.014421,0.36742435305044674
15,1199,G68,G2,0.01424,0.35249313233160534
16,1368,G1,G2,0.012853,0.23807543544192022
17,1447,G54,G2,0.012356,0.19707644816421768
18,1522,G21,G2,0.011875,0.15739734780088774
19,1531,G18,G2,0.011817,0.15261275773628658
20,1740,G39,G2,0.010889,0.07605931670266883
21,1868,G47,G2,0.010403,0.03596775167859758
22,2005,G42,G2,0.009865,-0.008413445817185148
23,2026,G60,G2,0.009795,-0.014187951067565848
24,2144,G23,G2,0.00945,-0.042648012658727606
25,2280,G87,G2,0.009007,-0.07919238160042234
26,2340,G20,G2,0.008842,-0.09280371540489103
27,2362,G86,G2,0.00879,-0.09709334787660237
28,2373,G58,G2,0.008764,-0.09923816411245803
29,2384,G13,G2,0.008721,-0.10278536019483468
30,2434,G85,G2,0.008574,-0.11491182122063402
31,2444,G59,G2,0.008555,-0.11647918693145161
32,2476,G40,G2,0.008477,-0.12291363563901862
33,2504,G84,G2,0.00842,-0.12761573277147142
34,2573,G95,G2,0.008249,-0.14172202416882995
35,2636,G83,G2,0.008123,-0.15211613361951506
36,2640,G38,G2,0.00812,-0.15236361241595991
37,2650,G9,G2,0.008096,-0.15434344278751896
38,2672,G77,G2,0.008039,-0.1590455399199719
39,3036,G80,G2,0.007405,-0.21134605890199085
40,3090,G14,G2,0.00729,-0.22083274609904482
41,3164,G16,G2,0.00717,-0.23073189795684015
42,3263,G70,G2,0.007011,-0.2438482741684191
43,3394,G75,G2,0.006793,-0.26183173337674737
44,3494,G17,G2,0.006657,-0.27305077214891554
45,3505,G19,G2,0.006646,-0.27395819440254676
46,3572,G15,G2,0.006539,-0.28278493814241434
47,3733,G3,G2,0.006308,-0.3018408054686704
48,3750,G73,G2,0.006279,-0.304233100500971
49,3850,G27,G2,0.006171,-0.31314233717298684
50,3881,G10,G2,0.006129,-0.3166070403232153
51,3895,G24,G2,0.006111,-0.31809191310188456
52,3931,G11,G2,0.006068,-0.3216391091842613
53,3949,G12,G2,0.006047,-0.32337146075937545
54,3998,G94,G2,0.005989,-0.32815605082397653
55,4266,G7,G2,0.005691,-0.3527389446041685
56,4491,G65,G2,0.005458,-0.37195979779472116
57,4551,G29,G2,0.00539,-0.3775693171808053
58,4855,G44,G2,0.005091,-0.4022347038931455
59,5128,G63,G2,0.00482,-0.4245902885053334
60,5227,G34,G2,0.004753,-0.43011731495926914
61,5232,G52,G2,0.00475,-0.43036479375571407
62,5304,G79,G2,0.004679,-0.436221791938243
63,5359,G78,G2,0.00463,-0.4402639456135095
64,5434,G61,G2,0.004579,-0.44447108515307254
65,5442,G51,G2,0.004573,-0.4449660427459623
66,5484,G66,G2,0.004533,-0.4482657600318941
67,5661,G33,G2,0.004386,-0.4603922210576934
68,5707,G62,G2,0.004358,-0.4627020231578457
69,5712,G43,G2,0.004356,-0.4628670090221423
70,5735,G41,G2,0.004337,-0.4644343747329599
71,5756,G81,G2,0.004321,-0.4657542616473326
72,5801,G28,G2,0.004292,-0.4681465566796332
73,5804,G64,G2,0.00429,-0.4683115425439297
74,6046,G22,G2,0.004102,-0.4838202137878092
75,6072,G97,G2,0.004085,-0.48522259363433023
76,6146,G30,G2,0.004031,-0.48967721197033814
77,6162,G57,G2,0.004008,-0.49157454940974893
78,6178,G98,G2,0.003993,-0.4928119433919734
79,6218,G50,G2,0.003956,-0.49586418188146025
80,6230,G6,G2,0.003948,-0.4965241253386466
81,6392,G45,G2,0.003837,-0.5056808408071074
82,6513,G46,G2,0.003758,-0.5121977824468227
83,6521,G48,G2,0.003755,-0.5124452612432676
84,6669,G5,G2,0.003645,-0.52151948377958
85,6681,G35,G2,0.003635,-0.5223444131010629
86,6692,G76,G2,0.003628,-0.522921863626101
87,6840,G69,G2,0.003509,-0.5327385225517481
88,6854,G67,G2,0.0035,-0.5334809589410828
89,7123,G37,G2,0.003291,-0.5507219817600764
90,7355,G53,G2,0.003126,-0.5643333155645451
91,7499,G93,G2,0.003012,-0.5737375098294507
92,7560,G82,G2,0.002966,-0.5775321847082723
93,7699,G49,G2,0.002858,-0.5864414213802882
94,7789,G8,G2,0.002789,-0.5921334336985206
95,7833,G55,G2,0.002764,-0.5941957570022279
96,8015,G56,G2,0.002625,-0.6056622745708409
97,8150,G31,G2,0.002523,-0.6140765536499669
98,8472,G26,G2,0.002254,-0.6362671523978584
