,source,target,value
92,G74,G33,0.101289
150,G86,G33,0.067732
213,G78,G33,0.051068
250,G94,G33,0.044718
502,G46,G33,0.026001
719,G10,G33,0.020364
794,G55,G33,0.018934
810,G65,G33,0.018756
967,G89,G33,0.016449
982,G67,G33,0.016352
1028,G36,G33,0.01579
1073,G90,G33,0.015327
1084,G72,G33,0.015237
1095,G52,G33,0.015113
1097,G80,G33,0.015099
1105,G75,G33,0.015022
1433,G25,G33,0.012425
1530,G58,G33,0.011817
1601,G34,G33,0.011544
1662,G1,G33,0.011249
1705,G93,G33,0.01104
1785,G95,G33,0.010746
1890,G47,G33,0.010315
1927,G26,G33,0.010128
1962,G12,G33,0.010003
2152,G88,G33,0.009426
2232,G21,G33,0.009148
2276,G76,G33,0.009027
2342,G91,G33,0.008827
2370,G16,G33,0.008767
2385,G17,G33,0.008709
2405,G84,G33,0.008668
2497,G56,G33,0.008446
2570,G31,G33,0.008255
2647,G87,G33,0.008104
2684,G40,G33,0.008012
3031,G2,G33,0.007409
3097,G79,G33,0.007285
3101,G60,G33,0.007277
3215,G98,G33,0.007086
3221,G54,G33,0.007079
3233,G11,G33,0.00706
3322,G83,G33,0.006905
3515,G100,G33,0.006634
3520,G63,G33,0.006629
3542,G32,G33,0.006586
3551,G61,G33,0.006571
3571,G85,G33,0.006541
3610,G24,G33,0.006488
3666,G53,G33,0.006403
3782,G57,G33,0.006249
3806,G38,G33,0.006224
3853,G18,G33,0.006164
3909,G96,G33,0.006097
3921,G69,G33,0.006077
4098,G42,G33,0.005871
4118,G99,G33,0.005845
4178,G59,G33,0.005783
4318,G27,G33,0.005642
4338,G66,G33,0.005623
4386,G8,G33,0.005568
4442,G13,G33,0.005513
4472,G81,G33,0.005476
4579,G62,G33,0.00537
4641,G50,G33,0.005304
4662,G73,G33,0.005271
4663,G30,G33,0.00527
4677,G15,G33,0.005258
4691,G49,G33,0.005246
4697,G35,G33,0.005242
4826,G43,G33,0.00512
4962,G4,G33,0.004992
4969,G45,G33,0.004988
5002,G37,G33,0.004954
5095,G48,G33,0.004851
5243,G92,G33,0.004736
5267,G39,G33,0.004714
5336,G23,G33,0.00465
5637,G28,G33,0.004406
5679,G68,G33,0.004377
5984,G51,G33,0.004153
5999,G7,G33,0.004141
6015,G64,G33,0.004124
6048,G29,G33,0.004101
6079,G6,G33,0.004077
6154,G77,G33,0.004021
6299,G22,G33,0.003903
6373,G14,G33,0.003849
6375,G20,G33,0.003847
6400,G97,G33,0.003831
6568,G41,G33,0.003722
6600,G3,G33,0.003696
6744,G71,G33,0.003589
6866,G19,G33,0.00349
6987,G5,G33,0.003392
7298,G70,G33,0.003164
7429,G9,G33,0.003073
7466,G44,G33,0.003038
8474,G82,G33,0.002251
