,source,target,value
68,G85,G29,0.128785
101,G15,G29,0.093085
123,G25,G29,0.079499
127,G21,G29,0.07622
192,G83,G29,0.054118
199,G71,G29,0.053292
245,G100,G29,0.045766
427,G32,G29,0.029908
540,G93,G29,0.024772
573,G16,G29,0.024014
626,G22,G29,0.022505
1007,G84,G29,0.016058
1094,G53,G29,0.01516
1126,G69,G29,0.014827
1204,G10,G29,0.014196
1281,G55,G29,0.013563
1608,G45,G29,0.011511
1898,G11,G29,0.010273
1903,G98,G29,0.010244
2047,G48,G29,0.009729
2131,G95,G29,0.009486
2664,G51,G29,0.008058
3217,G87,G29,0.007086
4046,G67,G29,0.00593
4088,G43,G29,0.005878
4346,G49,G29,0.005615
4400,G3,G29,0.005554
4541,G12,G29,0.005403
4646,G26,G29,0.005297
4762,G13,G29,0.005183
5042,G62,G29,0.004915
5218,G37,G29,0.004759
5368,G47,G29,0.004626
5373,G18,G29,0.004624
5674,G2,G29,0.00438
5770,G65,G29,0.004311
6132,G4,G29,0.004044
6192,G30,G29,0.00398
6241,G41,G29,0.00394
6383,G81,G29,0.003839
6706,G34,G29,0.003615
6863,G63,G29,0.003491
7133,G6,G29,0.003283
7164,G86,G29,0.003266
7241,G42,G29,0.003206
7405,G76,G29,0.003087
7423,G89,G29,0.003077
7453,G7,G29,0.003057
7471,G58,G29,0.003035
7491,G78,G29,0.003018
7501,G36,G29,0.00301
7743,G80,G29,0.002822
7760,G20,G29,0.002812
7802,G90,G29,0.002782
7885,G44,G29,0.002716
7889,G74,G29,0.002713
8096,G40,G29,0.002568
8133,G66,G29,0.002533
8354,G27,G29,0.002348
8372,G60,G29,0.002334
8373,G70,G29,0.002333
8401,G64,G29,0.002309
8442,G99,G29,0.002281
8483,G14,G29,0.002239
8513,G72,G29,0.002217
8585,G35,G29,0.002163
8601,G59,G29,0.00214
8649,G31,G29,0.002098
8652,G97,G29,0.002095
8737,G88,G29,0.002027
8739,G1,G29,0.002023
8763,G79,G29,0.001998
8834,G28,G29,0.001933
8855,G9,G29,0.001918
8879,G54,G29,0.001893
8918,G50,G29,0.001849
8934,G92,G29,0.001825
8972,G68,G29,0.001779
9039,G61,G29,0.001703
9041,G82,G29,0.001699
9049,G46,G29,0.001693
9069,G33,G29,0.001661
9085,G19,G29,0.001649
9123,G38,G29,0.001604
9124,G52,G29,0.001603
9177,G8,G29,0.001536
9202,G96,G29,0.001504
9229,G23,G29,0.001475
9254,G77,G29,0.001445
9382,G39,G29,0.001302
9463,G75,G29,0.001191
9468,G17,G29,0.001182
9516,G56,G29,0.001108
9555,G5,G29,0.001057
9587,G57,G29,0.001003
9593,G91,G29,0.000997
9623,G24,G29,0.000934
9629,G73,G29,0.000924
9675,G94,G29,0.000858
