,source,target,value
16,G82,G88,0.334255
95,G48,G88,0.096626
381,G55,G88,0.032827
423,G11,G88,0.03022
431,G99,G88,0.029701
850,G27,G88,0.018073
976,G51,G88,0.016399
1018,G80,G88,0.015861
1030,G71,G88,0.015765
1041,G68,G88,0.015686
1098,G10,G88,0.015084
1108,G42,G88,0.015014
1234,G93,G88,0.013966
1451,G9,G88,0.012342
1480,G49,G88,0.012146
1493,G36,G88,0.012018
1628,G32,G88,0.011405
2446,G23,G88,0.008553
2917,G53,G88,0.007573
3285,G92,G88,0.006971
3329,G4,G88,0.00689
3352,G39,G88,0.006848
3390,G96,G88,0.006801
3401,G66,G88,0.006781
3414,G2,G88,0.006761
3540,G59,G88,0.006587
3734,G14,G88,0.006307
3833,G75,G88,0.006192
4083,G1,G88,0.005882
4262,G35,G88,0.005698
4921,G37,G88,0.005024
4953,G70,G88,0.004998
5029,G6,G88,0.004929
5136,G33,G88,0.004815
5158,G19,G88,0.004799
5403,G18,G88,0.004597
5429,G84,G88,0.004581
5440,G52,G88,0.004575
5476,G22,G88,0.004538
5575,G21,G88,0.004454
5742,G67,G88,0.00433
5942,G15,G88,0.004184
5972,G43,G88,0.004165
5986,G63,G88,0.004151
6174,G7,G88,0.003995
6228,G95,G88,0.003948
6319,G46,G88,0.003888
6496,G62,G88,0.003768
6550,G24,G88,0.003733
6574,G97,G88,0.003717
6727,G47,G88,0.003598
6944,G40,G88,0.00343
6964,G79,G88,0.003413
7062,G89,G88,0.00334
7090,G69,G88,0.003316
7189,G73,G88,0.003247
7286,G98,G88,0.003175
7291,G38,G88,0.00317
7318,G65,G88,0.003147
7549,G77,G88,0.002972
7631,G57,G88,0.002917
7644,G87,G88,0.00291
7853,G56,G88,0.002742
7968,G76,G88,0.002665
7983,G29,G88,0.002658
8050,G58,G88,0.0026
8179,G61,G88,0.002495
8185,G94,G88,0.002488
8201,G91,G88,0.002474
8271,G31,G88,0.002419
8279,G50,G88,0.002416
8299,G85,G88,0.002399
8307,G8,G88,0.002391
8381,G5,G88,0.002327
8467,G78,G88,0.002259
8505,G54,G88,0.002224
8531,G17,G88,0.002201
8549,G34,G88,0.00219
8619,G74,G88,0.002125
8622,G41,G88,0.002123
8643,G26,G88,0.002103
8667,G13,G88,0.002083
8695,G45,G88,0.002059
8724,G100,G88,0.002032
8753,G3,G88,0.002009
8772,G28,G88,0.001992
8812,G64,G88,0.001958
8845,G25,G88,0.001925
8859,G12,G88,0.001917
8886,G90,G88,0.001886
8922,G83,G88,0.001844
8941,G20,G88,0.001821
8987,G44,G88,0.001762
9016,G16,G88,0.001729
9302,G81,G88,0.001398
9343,G86,G88,0.001349
9395,G30,G88,0.001286
9434,G60,G88,0.001231
9522,G72,G88,0.001098
