,source,target,value
40,G81,G40,0.200183
330,G59,G40,0.036889
418,G11,G40,0.030604
534,G82,G40,0.025018
619,G92,G40,0.02275
688,G34,G40,0.02094
950,G88,G40,0.01671
1025,G5,G40,0.0158
1224,G18,G40,0.014077
1227,G49,G40,0.014063
1311,G98,G40,0.013326
1405,G27,G40,0.012642
1432,G44,G40,0.012428
1544,G19,G40,0.011782
1549,G2,G40,0.011744
1668,G21,G40,0.011241
1673,G63,G40,0.011188
1717,G1,G40,0.010988
1767,G57,G40,0.010795
1781,G54,G40,0.010756
1823,G22,G40,0.010591
2058,G46,G40,0.009687
2156,G56,G40,0.009398
2182,G7,G40,0.009309
2201,G17,G40,0.009257
2215,G72,G40,0.009217
2228,G37,G40,0.009156
2233,G25,G40,0.009147
2277,G55,G40,0.009024
2298,G62,G40,0.008959
2318,G58,G40,0.008898
2348,G77,G40,0.00881
2421,G85,G40,0.008601
2478,G47,G40,0.008476
2493,G24,G40,0.008457
2523,G83,G40,0.008356
2685,G35,G40,0.008011
2705,G45,G40,0.007971
2769,G78,G40,0.007868
2773,G68,G40,0.007859
2801,G73,G40,0.007797
2942,G76,G40,0.007537
3064,G94,G40,0.007339
3104,G91,G40,0.007273
3150,G61,G40,0.007196
3372,G13,G40,0.006824
3381,G87,G40,0.006814
3447,G100,G40,0.00672
3489,G86,G40,0.006665
3557,G64,G40,0.006557
3584,G15,G40,0.006518
3684,G36,G40,0.006377
3722,G70,G40,0.006321
3866,G95,G40,0.006144
3879,G48,G40,0.006129
4079,G9,G40,0.005886
4116,G66,G40,0.005848
4126,G4,G40,0.005837
4271,G33,G40,0.005685
4324,G26,G40,0.005632
4359,G99,G40,0.005595
4366,G52,G40,0.00559
4495,G28,G40,0.005453
4561,G10,G40,0.005382
4573,G93,G40,0.005374
4613,G32,G40,0.005335
4776,G80,G40,0.005172
4860,G29,G40,0.005086
4877,G8,G40,0.005063
4925,G6,G40,0.005022
4935,G16,G40,0.005014
4987,G31,G40,0.004968
4998,G39,G40,0.004961
5009,G79,G40,0.004948
5197,G12,G40,0.004773
5261,G96,G40,0.004717
5466,G38,G40,0.004549
5478,G30,G40,0.004537
5483,G60,G40,0.004534
5539,G43,G40,0.004494
5639,G84,G40,0.004403
5807,G74,G40,0.004289
5843,G41,G40,0.004258
6198,G53,G40,0.003973
6376,G69,G40,0.003847
6422,G65,G40,0.003816
6542,G42,G40,0.003738
6557,G14,G40,0.003727
6683,G90,G40,0.003634
6715,G97,G40,0.003608
6808,G75,G40,0.003533
6811,G89,G40,0.00353
6945,G50,G40,0.003429
7177,G3,G40,0.003258
7620,G67,G40,0.002928
7630,G71,G40,0.002918
7793,G23,G40,0.002787
8594,G20,G40,0.002152
8838,G51,G40,0.00193
