,source,target,value
183,G73,G4,0.05554
259,G45,G4,0.043934
275,G56,G4,0.04271
394,G41,G4,0.031891
472,G65,G4,0.02726
490,G20,G4,0.026368
533,G82,G4,0.02504
539,G90,G4,0.024793
602,G78,G4,0.023153
673,G8,G4,0.021274
734,G39,G4,0.020122
771,G93,G4,0.019357
778,G5,G4,0.019227
803,G60,G4,0.018806
842,G88,G4,0.018218
986,G52,G4,0.016231
1049,G85,G4,0.015594
1052,G51,G4,0.015574
1063,G84,G4,0.015483
1102,G55,G4,0.015045
1154,G77,G4,0.014542
1156,G29,G4,0.014531
1246,G61,G4,0.013897
1476,G75,G4,0.012153
1477,G80,G4,0.012151
1483,G91,G4,0.012116
1750,G21,G4,0.010848
1756,G23,G4,0.010827
1762,G74,G4,0.010819
1862,G89,G4,0.010439
2216,G19,G4,0.00921
2231,G43,G4,0.009151
2256,G18,G4,0.009075
2378,G2,G4,0.00875
2403,G22,G4,0.008674
2697,G63,G4,0.007993
2909,G27,G4,0.007592
2913,G100,G4,0.007576
3005,G31,G4,0.007447
3021,G95,G4,0.007419
3267,G1,G4,0.007004
3307,G9,G4,0.006933
3354,G47,G4,0.006844
3421,G58,G4,0.006754
3422,G35,G4,0.006752
3454,G62,G4,0.006707
3474,G14,G4,0.006684
3580,G40,G4,0.006522
3624,G87,G4,0.006469
3636,G97,G4,0.006445
3705,G3,G4,0.006343
3727,G6,G4,0.006315
3816,G68,G4,0.006213
3845,G69,G4,0.006175
3886,G32,G4,0.00612
3891,G57,G4,0.006115
3896,G30,G4,0.00611
4030,G76,G4,0.005947
4095,G96,G4,0.005874
4115,G50,G4,0.005848
4274,G24,G4,0.005682
4296,G72,G4,0.005662
4321,G79,G4,0.005636
4354,G15,G4,0.005603
4535,G37,G4,0.005417
4715,G59,G4,0.005228
4732,G25,G4,0.005213
4771,G26,G4,0.005176
4821,G81,G4,0.005128
4926,G67,G4,0.005021
4938,G92,G4,0.005012
4949,G70,G4,0.005003
5001,G71,G4,0.004954
5032,G13,G4,0.004927
5033,G86,G4,0.004924
5280,G11,G4,0.0047
5415,G99,G4,0.00459
5465,G94,G4,0.004551
5560,G48,G4,0.004467
5647,G36,G4,0.004394
5676,G16,G4,0.004379
5754,G46,G4,0.004323
5774,G28,G4,0.004308
5842,G33,G4,0.004259
6005,G34,G4,0.004134
6170,G12,G4,0.003996
6498,G42,G4,0.003768
6581,G64,G4,0.003713
6599,G54,G4,0.003696
6896,G83,G4,0.003468
7050,G17,G4,0.003347
7167,G53,G4,0.003266
7553,G38,G4,0.002972
7625,G98,G4,0.002922
7893,G10,G4,0.002709
7939,G7,G4,0.002683
7974,G66,G4,0.002663
8010,G49,G4,0.00263
8123,G44,G4,0.002542
