,source,target,value
9,G51,G71,0.532523
99,G38,G71,0.093616
313,G82,G71,0.03821
408,G90,G71,0.030997
752,G88,G71,0.019795
1446,G2,G71,0.012361
2948,G72,G71,0.00753
3124,G48,G71,0.007243
3955,G32,G71,0.006041
4144,G5,G71,0.005819
4910,G63,G71,0.005034
4947,G77,G71,0.005004
5295,G53,G71,0.004688
5311,G68,G71,0.004674
5421,G97,G71,0.004586
5445,G7,G71,0.004571
5581,G23,G71,0.00445
5626,G41,G71,0.004416
5939,G26,G71,0.004187
5961,G13,G71,0.004173
5983,G95,G71,0.004153
6022,G16,G71,0.004118
6101,G75,G71,0.004062
6181,G70,G71,0.00399
6444,G93,G71,0.003803
6459,G17,G71,0.003796
6549,G99,G71,0.003733
6672,G15,G71,0.003643
6799,G36,G71,0.003542
6897,G57,G71,0.003468
6970,G62,G71,0.003407
7095,G85,G71,0.003312
7220,G45,G71,0.003218
7227,G87,G71,0.003215
7292,G4,G71,0.003168
7468,G74,G71,0.003038
7693,G58,G71,0.002865
7787,G61,G71,0.00279
7826,G47,G71,0.002769
7839,G60,G71,0.002759
7872,G37,G71,0.002727
7917,G67,G71,0.002702
7931,G9,G71,0.002689
8027,G73,G71,0.002614
8034,G3,G71,0.002607
8038,G79,G71,0.002604
8087,G6,G71,0.002579
8112,G11,G71,0.002555
8236,G25,G71,0.002442
8242,G31,G71,0.002438
8269,G50,G71,0.00242
8278,G59,G71,0.002416
8284,G19,G71,0.002413
8317,G65,G71,0.002378
8429,G10,G71,0.002289
8518,G64,G71,0.002214
8539,G69,G71,0.002195
8544,G94,G71,0.002194
8552,G40,G71,0.002185
8586,G66,G71,0.002162
8604,G83,G71,0.002137
8610,G89,G71,0.002133
8620,G92,G71,0.002125
8633,G22,G71,0.002114
8700,G42,G71,0.002053
8736,G12,G71,0.002028
8747,G55,G71,0.002012
8748,G96,G71,0.002012
8773,G21,G71,0.001992
8793,G18,G71,0.001975
8814,G52,G71,0.001952
8819,G100,G71,0.001947
8823,G91,G71,0.001943
8866,G46,G71,0.00191
8892,G30,G71,0.001876
8906,G80,G71,0.00186
8928,G54,G71,0.001833
8958,G28,G71,0.001797
8962,G24,G71,0.001793
9008,G29,G71,0.001737
9033,G35,G71,0.00171
9061,G81,G71,0.001674
9062,G14,G71,0.001671
9097,G49,G71,0.001636
9182,G8,G71,0.001528
9210,G20,G71,0.001491
9235,G33,G71,0.001467
9249,G78,G71,0.001455
9257,G27,G71,0.001444
9286,G98,G71,0.001413
9317,G76,G71,0.001383
9331,G56,G71,0.001368
9334,G34,G71,0.001362
9389,G1,G71,0.001291
9403,G43,G71,0.001271
9464,G86,G71,0.001187
9493,G84,G71,0.001148
9514,G44,G71,0.00111
9520,G39,G71,0.0011
