,source,target,value
35,G7,G27,0.223709
395,G81,G27,0.031866
456,G78,G27,0.028528
638,G94,G27,0.022212
745,G63,G27,0.019947
826,G68,G27,0.018498
854,G44,G27,0.017983
1058,G28,G27,0.015529
1059,G76,G27,0.015517
1109,G88,G27,0.015008
1219,G23,G27,0.014101
1232,G9,G27,0.014001
1355,G97,G27,0.012994
1418,G64,G27,0.012521
1631,G75,G27,0.011389
1722,G56,G27,0.010975
1783,G74,G27,0.01075
1859,G52,G27,0.010443
1895,G57,G27,0.010295
1932,G65,G27,0.010108
1977,G17,G27,0.009952
1999,G82,G27,0.009884
2017,G12,G27,0.00982
2041,G86,G27,0.009756
2084,G41,G27,0.009605
2098,G62,G27,0.009571
2102,G13,G27,0.009566
2105,G66,G27,0.009562
2120,G99,G27,0.009519
2133,G18,G27,0.00948
2135,G87,G27,0.009473
2246,G40,G27,0.009113
2323,G42,G27,0.008887
2387,G46,G27,0.008706
2394,G38,G27,0.008692
2401,G61,G27,0.008675
2599,G58,G27,0.008205
2825,G50,G27,0.007759
2843,G96,G27,0.007717
2873,G48,G27,0.007661
2885,G100,G27,0.007635
2931,G35,G27,0.007556
2946,G24,G27,0.007531
3016,G98,G27,0.007435
3049,G92,G27,0.007372
3075,G32,G27,0.007318
3162,G70,G27,0.007173
3254,G69,G27,0.007028
3362,G19,G27,0.006839
3395,G6,G27,0.00679
3440,G21,G27,0.006732
3694,G43,G27,0.006362
3698,G22,G27,0.006358
3842,G54,G27,0.006177
3947,G8,G27,0.006049
4025,G34,G27,0.005956
4048,G2,G27,0.005929
4355,G33,G27,0.0056
4397,G5,G27,0.005555
4457,G3,G27,0.005502
4637,G73,G27,0.005312
4765,G60,G27,0.00518
4854,G10,G27,0.005092
4872,G1,G27,0.005066
4876,G83,G27,0.005063
5125,G95,G27,0.004829
5137,G72,G27,0.004815
5451,G47,G27,0.004567
5486,G14,G27,0.004532
5536,G20,G27,0.004496
5597,G49,G27,0.004436
5704,G16,G27,0.004359
5751,G31,G27,0.004324
5861,G93,G27,0.004244
5881,G84,G27,0.004231
5908,G15,G27,0.00421
6029,G29,G27,0.004114
6143,G59,G27,0.004035
6185,G89,G27,0.003985
6217,G55,G27,0.003957
6290,G36,G27,0.003907
6423,G45,G27,0.003816
6750,G26,G27,0.003585
6801,G11,G27,0.003538
6825,G25,G27,0.003518
6828,G4,G27,0.003516
6829,G30,G27,0.003516
7002,G79,G27,0.003379
7099,G91,G27,0.003309
7225,G53,G27,0.003216
7345,G51,G27,0.00313
7352,G90,G27,0.003127
7394,G39,G27,0.003097
7402,G67,G27,0.00309
7538,G85,G27,0.002983
7796,G77,G27,0.002786
7932,G80,G27,0.002687
8108,G37,G27,0.00256
8738,G71,G27,0.002024
