,source,target,value
167,G85,G54,0.062214
203,G21,G54,0.051956
254,G97,G54,0.04438
260,G66,G54,0.04377
321,G23,G54,0.037584
520,G39,G54,0.025458
615,G43,G54,0.022821
636,G10,G54,0.02228
661,G89,G54,0.02163
902,G55,G54,0.017383
961,G60,G54,0.016517
1085,G98,G54,0.015221
1197,G14,G54,0.014242
1226,G1,G54,0.014069
1334,G91,G54,0.013138
1467,G15,G54,0.012235
1577,G96,G54,0.011632
1695,G11,G54,0.011076
1730,G56,G54,0.010939
1793,G58,G54,0.010711
1798,G13,G54,0.010676
1801,G76,G54,0.010671
1838,G19,G54,0.010547
1949,G22,G54,0.010061
1971,G20,G54,0.009976
2093,G79,G54,0.009586
2117,G86,G54,0.009521
2160,G40,G54,0.009379
2195,G49,G54,0.009273
2260,G31,G54,0.00907
2286,G29,G54,0.008988
2341,G68,G54,0.008841
2428,G38,G54,0.008578
2524,G73,G54,0.008356
2537,G99,G54,0.008332
2563,G72,G54,0.00828
2597,G87,G54,0.008215
2603,G17,G54,0.008193
2668,G2,G54,0.00805
2836,G16,G54,0.007728
2855,G24,G54,0.007692
2967,G12,G54,0.007498
2969,G80,G54,0.007497
3056,G93,G54,0.00735
3067,G75,G54,0.007334
3070,G100,G54,0.007326
3132,G65,G54,0.00723
3261,G61,G54,0.007012
3323,G28,G54,0.006901
3350,G41,G54,0.006852
3391,G95,G54,0.006796
3413,G36,G54,0.006762
3450,G5,G54,0.006716
3482,G46,G54,0.006674
3503,G33,G54,0.006647
3701,G59,G54,0.006352
3723,G47,G54,0.006321
3768,G50,G54,0.006262
3795,G74,G54,0.006232
3887,G62,G54,0.00612
3893,G9,G54,0.006114
3913,G83,G54,0.006091
4013,G94,G54,0.005965
4050,G78,G54,0.005928
4067,G37,G54,0.005896
4159,G63,G54,0.005806
4242,G26,G54,0.005715
4285,G42,G54,0.005672
4304,G71,G54,0.005658
4315,G44,G54,0.005646
4357,G92,G54,0.005598
4396,G45,G54,0.005559
4408,G18,G54,0.005545
4467,G35,G54,0.005484
4497,G48,G54,0.005452
4575,G53,G54,0.005373
4615,G57,G54,0.005331
4793,G6,G54,0.005154
4795,G81,G54,0.005153
4916,G90,G54,0.005028
4975,G4,G54,0.004983
4989,G27,G54,0.004966
5006,G51,G54,0.00495
5056,G34,G54,0.004898
5121,G67,G54,0.004835
5179,G7,G54,0.004787
5358,G70,G54,0.004631
5482,G88,G54,0.004534
5693,G84,G54,0.004368
5716,G69,G54,0.004352
5720,G64,G54,0.00435
5721,G25,G54,0.00435
5722,G3,G54,0.004349
5798,G52,G54,0.004293
6251,G82,G54,0.003934
6271,G30,G54,0.003921
6397,G77,G54,0.003835
6709,G8,G54,0.003613
7349,G32,G54,0.003129
