,source,target,value
205,G55,G30,0.051806
247,G45,G30,0.044881
266,G75,G30,0.043296
326,G48,G30,0.037295
328,G39,G30,0.03719
367,G57,G30,0.033587
375,G64,G30,0.033222
535,G83,G30,0.024959
560,G100,G30,0.02419
566,G9,G30,0.024166
689,G62,G30,0.020933
691,G95,G30,0.020868
725,G11,G30,0.020292
844,G70,G30,0.018194
894,G2,G30,0.017473
936,G78,G30,0.016915
1184,G15,G30,0.014303
1190,G44,G30,0.014278
1221,G74,G30,0.014098
1407,G25,G30,0.012616
1416,G87,G30,0.012532
1466,G3,G30,0.012244
1727,G67,G30,0.010952
1833,G96,G30,0.010574
2015,G43,G30,0.009827
2025,G56,G30,0.009796
2252,G72,G30,0.009088
2396,G16,G30,0.00869
2479,G29,G30,0.008476
2621,G18,G30,0.008158
2688,G46,G30,0.008009
2745,G61,G30,0.0079
2746,G22,G30,0.007899
2772,G82,G30,0.00786
2783,G41,G30,0.007839
2916,G90,G30,0.007574
2985,G51,G30,0.007476
2990,G49,G30,0.007465
3093,G23,G30,0.007287
3142,G76,G30,0.007219
3160,G34,G30,0.007174
3184,G37,G30,0.007143
3213,G71,G30,0.007089
3276,G53,G30,0.006984
3349,G5,G30,0.006853
3514,G19,G30,0.006634
3587,G31,G30,0.006517
3621,G84,G30,0.006472
3642,G59,G30,0.006431
3748,G50,G30,0.006283
3792,G6,G30,0.006242
4105,G79,G30,0.005863
4157,G32,G30,0.005807
4341,G73,G30,0.005619
4352,G69,G30,0.005607
4387,G86,G30,0.005567
4392,G52,G30,0.005565
4434,G92,G30,0.005522
4436,G85,G30,0.005519
4591,G4,G30,0.005355
4670,G91,G30,0.005265
4678,G42,G30,0.005258
4769,G47,G30,0.005177
4820,G77,G30,0.005131
4880,G93,G30,0.00506
4894,G58,G30,0.005044
4985,G97,G30,0.004973
5161,G27,G30,0.004795
5231,G68,G30,0.004751
5265,G66,G30,0.004714
5462,G88,G30,0.004555
5500,G81,G30,0.004523
5564,G60,G30,0.004462
5584,G98,G30,0.004448
5612,G20,G30,0.004425
5643,G80,G30,0.004401
5703,G13,G30,0.004359
5809,G65,G30,0.004289
5860,G40,G30,0.004245
6369,G28,G30,0.00385
6486,G12,G30,0.003775
6515,G33,G30,0.003756
6536,G7,G30,0.003742
6631,G1,G30,0.003675
6700,G89,G30,0.003624
6802,G38,G30,0.003536
6874,G99,G30,0.003485
6935,G24,G30,0.003437
6963,G17,G30,0.003413
6967,G26,G30,0.003409
7007,G35,G30,0.003375
7084,G21,G30,0.00332
7157,G10,G30,0.003268
7209,G8,G30,0.00323
7237,G54,G30,0.003207
7479,G14,G30,0.003028
7918,G36,G30,0.002702
8134,G63,G30,0.002533
8154,G94,G30,0.002518
