,source,target,value
120,G43,G35,0.081627
202,G47,G35,0.052096
345,G11,G35,0.035083
383,G70,G35,0.032646
399,G71,G35,0.031642
501,G48,G35,0.026017
518,G77,G35,0.02555
577,G64,G35,0.023955
670,G82,G35,0.021342
704,G24,G35,0.020603
767,G75,G35,0.019455
824,G18,G35,0.018541
1146,G58,G35,0.014627
1264,G88,G35,0.013735
1290,G52,G35,0.013454
1293,G40,G35,0.013439
1345,G56,G35,0.013053
1364,G23,G35,0.012879
1393,G66,G35,0.012663
1464,G14,G35,0.012264
1472,G7,G35,0.012182
1551,G68,G35,0.011738
1572,G60,G35,0.011646
1582,G97,G35,0.011611
1599,G41,G35,0.011554
1629,G65,G35,0.011403
1651,G46,G35,0.011299
1720,G4,G35,0.010978
1849,G93,G35,0.010495
1886,G31,G35,0.010338
1916,G86,G35,0.010181
1966,G37,G35,0.009997
1984,G42,G35,0.009934
2140,G26,G35,0.009466
2288,G33,G35,0.008984
2345,G76,G35,0.008818
2417,G95,G35,0.008615
2424,G16,G35,0.008589
2458,G17,G35,0.008521
2577,G67,G35,0.008244
2612,G80,G35,0.008168
2766,G81,G35,0.007872
2824,G38,G35,0.007764
2827,G63,G35,0.007756
2927,G39,G35,0.007559
2952,G10,G35,0.007518
3183,G69,G35,0.007144
3232,G51,G35,0.007062
3424,G59,G35,0.006751
3721,G34,G35,0.006321
3880,G98,G35,0.006129
3959,G22,G35,0.006036
3961,G94,G35,0.006034
4075,G8,G35,0.005889
4150,G45,G35,0.005815
4153,G29,G35,0.00581
4167,G89,G35,0.0058
4213,G20,G35,0.005747
4292,G28,G35,0.005664
4328,G74,G35,0.00563
4521,G12,G35,0.005431
4534,G55,G35,0.005422
4583,G73,G35,0.005365
4632,G5,G35,0.005315
4686,G21,G35,0.005252
4859,G9,G35,0.005088
5043,G92,G35,0.004914
5435,G78,G35,0.004579
5456,G84,G35,0.004562
5472,G79,G35,0.004541
5776,G50,G35,0.004307
5806,G100,G35,0.004289
5885,G32,G35,0.004228
5949,G72,G35,0.00418
6239,G85,G35,0.003942
6340,G27,G35,0.00387
6411,G90,G35,0.003824
6414,G83,G35,0.003821
6473,G49,G35,0.003787
6487,G36,G35,0.003775
6509,G53,G35,0.003759
6641,G99,G35,0.00367
6654,G6,G35,0.003661
6723,G54,G35,0.003601
6898,G87,G35,0.003467
7078,G1,G35,0.003323
7244,G96,G35,0.003205
7311,G44,G35,0.003152
7367,G62,G35,0.003118
7386,G91,G35,0.003102
7428,G25,G35,0.003074
7629,G57,G35,0.002918
7710,G61,G35,0.002852
7716,G2,G35,0.00285
7749,G19,G35,0.002821
7922,G13,G35,0.002696
8117,G30,G35,0.002549
8327,G15,G35,0.00237
8684,G3,G35,0.002068
