,source,target,value
6,G82,G51,0.571919
73,G71,G51,0.118765
243,G70,G51,0.045964
331,G32,G51,0.036828
511,G38,G51,0.025736
2007,G80,G51,0.009851
2123,G9,G51,0.009506
2368,G57,G51,0.008771
3318,G48,G51,0.006911
5038,G53,G51,0.004918
5087,G65,G51,0.004866
5697,G31,G51,0.004365
6586,G99,G51,0.003708
6617,G26,G51,0.003685
6701,G98,G51,0.003622
6719,G8,G51,0.003604
6889,G36,G51,0.003474
6941,G58,G51,0.003434
7030,G60,G51,0.003357
7277,G41,G51,0.003182
7953,G64,G51,0.002673
8139,G62,G51,0.002531
8152,G97,G51,0.002522
8358,G76,G51,0.002345
8394,G13,G51,0.002317
8403,G23,G51,0.002308
8430,G17,G51,0.002287
8460,G29,G51,0.002261
8475,G19,G51,0.002251
8479,G86,G51,0.002244
8519,G10,G51,0.002214
8528,G18,G51,0.002204
8547,G85,G51,0.002191
8571,G49,G51,0.002171
8674,G20,G51,0.002079
8725,G83,G51,0.00203
8774,G54,G51,0.001991
9025,G94,G51,0.001717
9063,G69,G51,0.00167
9078,G37,G51,0.001654
9120,G16,G51,0.001608
9122,G3,G51,0.001605
9133,G81,G51,0.001597
9154,G59,G51,0.001567
9160,G1,G51,0.001555
9259,G52,G51,0.001441
9260,G67,G51,0.001441
9279,G75,G51,0.001422
9293,G92,G51,0.001404
9305,G50,G51,0.001397
9320,G87,G51,0.00138
9329,G30,G51,0.001371
9330,G89,G51,0.001369
9336,G68,G51,0.001361
9346,G6,G51,0.001348
9357,G15,G51,0.001338
9363,G55,G51,0.001335
9365,G63,G51,0.001333
9368,G42,G51,0.001326
9383,G34,G51,0.0013
9409,G95,G51,0.001266
9417,G73,G51,0.001251
9426,G27,G51,0.001244
9451,G2,G51,0.001209
9470,G84,G51,0.001181
9489,G21,G51,0.001151
9496,G35,G51,0.001142
9507,G5,G51,0.001124
9508,G24,G51,0.001124
9531,G100,G51,0.001087
9550,G45,G51,0.001065
9552,G25,G51,0.00106
9558,G61,G51,0.001049
9570,G28,G51,0.001034
9585,G79,G51,0.001005
9591,G72,G51,0.001
9651,G47,G51,0.000893
9659,G12,G51,0.000885
9664,G39,G51,0.000874
9670,G43,G51,0.000864
9676,G40,G51,0.000856
9678,G77,G51,0.000853
9684,G91,G51,0.00085
9686,G90,G51,0.000849
9690,G96,G51,0.000842
9691,G78,G51,0.000841
9696,G44,G51,0.000832
9698,G88,G51,0.000828
9703,G66,G51,0.000825
9709,G93,G51,0.000813
9720,G4,G51,0.0008
9722,G14,G51,0.000799
9728,G56,G51,0.000788
9733,G22,G51,0.000773
9757,G33,G51,0.000715
9759,G74,G51,0.000711
9764,G7,G51,0.000699
9771,G11,G51,0.000684
9809,G46,G51,0.00056
