,source,target,value
11,G59,G92,0.424328
152,G79,G92,0.066631
236,G4,G92,0.046771
286,G47,G92,0.041435
380,G25,G92,0.032852
548,G61,G92,0.024476
1228,G40,G92,0.014029
1263,G32,G92,0.013741
1589,G73,G92,0.01159
1605,G81,G92,0.011525
1878,G6,G92,0.010365
1959,G74,G92,0.010014
2181,G75,G92,0.009314
2330,G41,G92,0.008863
2617,G52,G92,0.008163
3059,G89,G92,0.007347
3080,G72,G92,0.007313
3328,G55,G92,0.006891
3481,G67,G92,0.006675
3754,G1,G92,0.006276
3767,G91,G92,0.006264
3943,G60,G92,0.006051
4168,G34,G92,0.005799
4200,G36,G92,0.005761
4203,G46,G92,0.005759
4533,G99,G92,0.005422
4625,G21,G92,0.00532
5259,G88,G92,0.004722
5562,G16,G92,0.004464
5565,G56,G92,0.004461
5570,G20,G92,0.004457
5728,G85,G92,0.004344
5956,G98,G92,0.004176
6082,G70,G92,0.004075
6173,G27,G92,0.003995
6331,G10,G92,0.003877
6432,G54,G92,0.00381
6634,G87,G92,0.003673
6839,G96,G92,0.00351
6968,G65,G92,0.003409
7140,G90,G92,0.00328
7170,G95,G92,0.003262
7265,G2,G92,0.003189
7275,G29,G92,0.003185
7302,G30,G92,0.003162
7407,G94,G92,0.003086
7419,G33,G92,0.00308
7534,G93,G92,0.002987
7539,G24,G92,0.002981
7555,G43,G92,0.002969
7581,G44,G92,0.002951
7861,G77,G92,0.002735
7896,G5,G92,0.002709
7905,G62,G92,0.002707
7911,G50,G92,0.002706
7965,G78,G92,0.002666
7993,G7,G92,0.002648
8017,G42,G92,0.002624
8019,G68,G92,0.002621
8193,G28,G92,0.002481
8205,G80,G92,0.002472
8223,G9,G92,0.002453
8293,G12,G92,0.002403
8316,G45,G92,0.00238
8337,G39,G92,0.002364
8339,G69,G92,0.002361
8436,G15,G92,0.002285
8454,G58,G92,0.002263
8542,G51,G92,0.002194
8566,G83,G92,0.002174
8573,G35,G92,0.002171
8628,G64,G92,0.002118
8703,G17,G92,0.002049
8705,G100,G92,0.002049
8729,G76,G92,0.002029
8754,G37,G92,0.002008
8769,G48,G92,0.001995
8776,G11,G92,0.001988
8805,G38,G92,0.001963
8831,G19,G92,0.001935
9035,G53,G92,0.00171
9054,G23,G92,0.001686
9059,G66,G92,0.001679
9077,G71,G92,0.001654
9086,G49,G92,0.001649
9104,G31,G92,0.001623
9131,G57,G92,0.001599
9139,G86,G92,0.001583
9193,G14,G92,0.001515
9269,G63,G92,0.001429
9283,G82,G92,0.001416
9300,G22,G92,0.0014
9318,G18,G92,0.001382
9324,G13,G92,0.001376
9372,G26,G92,0.001321
9442,G97,G92,0.001217
9459,G3,G92,0.001196
9576,G8,G92,0.001026
9583,G84,G92,0.001011
