,source,target,value
53,G9,G13,0.156061
63,G92,G13,0.131861
116,G68,G13,0.082599
288,G65,G13,0.041251
426,G58,G13,0.030087
459,G29,G13,0.028125
494,G52,G13,0.026311
554,G2,G13,0.024288
572,G90,G13,0.024027
747,G99,G13,0.019885
796,G7,G13,0.018909
1149,G16,G13,0.014596
1189,G19,G13,0.014278
1317,G44,G13,0.01328
1437,G78,G13,0.012396
1590,G93,G13,0.011587
1700,G37,G13,0.01106
1871,G49,G13,0.010397
2016,G73,G13,0.009825
2295,G82,G13,0.008965
2456,G64,G13,0.008527
2696,G75,G13,0.007995
2890,G20,G13,0.007628
2974,G91,G13,0.007495
2996,G4,G13,0.00746
3448,G30,G13,0.00672
3685,G21,G13,0.006376
3854,G60,G13,0.006162
3902,G63,G13,0.006106
3938,G39,G13,0.00606
3975,G33,G13,0.006015
4650,G79,G13,0.005288
4681,G41,G13,0.005256
4728,G32,G13,0.005217
4780,G27,G13,0.005167
4884,G38,G13,0.005053
4993,G18,G13,0.004964
4997,G5,G13,0.004962
4999,G83,G13,0.00496
5011,G62,G13,0.004948
5159,G66,G13,0.004799
5356,G56,G13,0.004632
5408,G95,G13,0.004596
5533,G6,G13,0.004499
5662,G89,G13,0.004386
5689,G24,G13,0.00437
6008,G84,G13,0.004133
6110,G14,G13,0.004057
6126,G70,G13,0.004047
6165,G76,G13,0.004006
6315,G22,G13,0.00389
6318,G71,G13,0.003888
6374,G81,G13,0.003848
6425,G54,G13,0.003816
6436,G26,G13,0.003808
6461,G88,G13,0.003793
6793,G100,G13,0.003547
6849,G45,G13,0.003503
6883,G59,G13,0.003477
6922,G28,G13,0.003447
7113,G98,G13,0.003301
7114,G69,G13,0.003301
7141,G10,G13,0.00328
7192,G55,G13,0.003246
7260,G61,G13,0.003194
7271,G74,G13,0.003186
7281,G40,G13,0.00318
7357,G36,G13,0.003124
7393,G11,G13,0.003098
7460,G85,G13,0.003045
7503,G72,G13,0.003009
7624,G67,G13,0.002923
7660,G35,G13,0.002892
7661,G57,G13,0.002892
7727,G96,G13,0.002842
7841,G50,G13,0.002758
7926,G47,G13,0.002693
7928,G87,G13,0.002692
7940,G48,G13,0.002682
8041,G94,G13,0.002604
8160,G80,G13,0.002509
8251,G1,G13,0.002431
8257,G25,G13,0.002429
8440,G77,G13,0.002282
8458,G23,G13,0.002261
8481,G53,G13,0.002242
8524,G3,G13,0.002207
8535,G43,G13,0.002198
8613,G31,G13,0.00213
8668,G97,G13,0.002083
8691,G17,G13,0.002063
8744,G42,G13,0.002014
8764,G46,G13,0.001998
8821,G86,G13,0.001945
8926,G15,G13,0.001837
8953,G51,G13,0.001804
9156,G34,G13,0.001563
9233,G8,G13,0.001472
9515,G12,G13,0.001109
