,source,target,value
29,G94,G3,0.271256
93,G72,G3,0.0984
483,G1,G3,0.026815
590,G67,G3,0.023582
851,G16,G3,0.018059
928,G79,G3,0.017005
980,G36,G3,0.016384
1017,G2,G3,0.015886
1111,G32,G3,0.014998
1120,G74,G3,0.014876
1171,G71,G3,0.01437
1315,G83,G3,0.013291
1322,G59,G3,0.013222
1545,G37,G3,0.011772
1569,G30,G3,0.011661
1652,G90,G3,0.011299
1908,G46,G3,0.010202
1989,G29,G3,0.009921
1998,G11,G3,0.009886
2107,G81,G3,0.009558
2111,G4,G3,0.00955
2185,G73,G3,0.009302
2267,G22,G3,0.009048
2293,G77,G3,0.008968
2499,G9,G3,0.008437
2767,G45,G3,0.007871
2834,G5,G3,0.007737
3170,G87,G3,0.007158
3242,G24,G3,0.007046
3524,G57,G3,0.006623
3613,G62,G3,0.006482
3761,G84,G3,0.006269
3908,G41,G3,0.006097
4131,G50,G3,0.005832
4141,G48,G3,0.005825
4195,G43,G3,0.005764
4290,G60,G3,0.005667
4473,G86,G3,0.005471
4504,G80,G3,0.005443
4610,G75,G3,0.005337
4620,G15,G3,0.005327
4642,G10,G3,0.005302
4717,G19,G3,0.005226
4724,G51,G3,0.00522
4867,G47,G3,0.005076
4899,G54,G3,0.005041
4959,G69,G3,0.004993
5014,G8,G3,0.004942
5104,G91,G3,0.004845
5111,G96,G3,0.004842
5132,G70,G3,0.004816
5180,G88,G3,0.004786
5219,G58,G3,0.004759
5369,G14,G3,0.004626
5448,G27,G3,0.004568
5449,G100,G3,0.004568
5678,G68,G3,0.004378
5738,G61,G3,0.004334
5765,G82,G3,0.004313
5787,G98,G3,0.0043
5969,G63,G3,0.004168
6128,G12,G3,0.004046
6148,G53,G3,0.004027
6166,G49,G3,0.004004
6244,G28,G3,0.003939
6442,G95,G3,0.003804
6477,G56,G3,0.003782
6562,G52,G3,0.003725
6595,G31,G3,0.003701
6666,G39,G3,0.003649
6969,G64,G3,0.003408
7010,G34,G3,0.003373
7088,G97,G3,0.003317
7158,G85,G3,0.003268
7159,G38,G3,0.003268
7162,G42,G3,0.003267
7166,G40,G3,0.003266
7249,G92,G3,0.003199
7263,G7,G3,0.003191
7333,G93,G3,0.003135
7533,G65,G3,0.002987
7565,G25,G3,0.002959
7692,G21,G3,0.002865
7782,G26,G3,0.002793
7920,G13,G3,0.002697
7923,G33,G3,0.002695
7994,G78,G3,0.002645
8000,G89,G3,0.002639
8079,G66,G3,0.002586
8121,G17,G3,0.002545
8356,G76,G3,0.002346
8416,G6,G3,0.002298
8446,G99,G3,0.002279
8491,G55,G3,0.002233
8574,G20,G3,0.002171
8803,G35,G3,0.001966
8868,G23,G3,0.001907
8959,G18,G3,0.001795
9012,G44,G3,0.001733
