,source,target,value
130,G53,G69,0.075467
185,G55,G69,0.055503
188,G37,G69,0.054816
204,G85,G69,0.051929
206,G25,G69,0.051805
218,G100,G69,0.050461
268,G15,G69,0.042946
308,G71,G69,0.039468
402,G10,G69,0.031361
708,G48,G69,0.020523
935,G41,G69,0.016931
969,G80,G69,0.016427
1034,G60,G69,0.015729
1122,G47,G69,0.014851
1194,G21,G69,0.014268
1261,G62,G69,0.013743
1335,G3,G69,0.013132
1362,G24,G69,0.012936
1509,G20,G69,0.011947
1584,G79,G69,0.011594
2050,G29,G69,0.009728
2183,G12,G69,0.009306
2346,G19,G69,0.008812
2540,G8,G69,0.008329
2662,G84,G69,0.008061
2667,G7,G69,0.008053
2675,G28,G69,0.008036
2702,G2,G69,0.007978
2808,G95,G69,0.007786
2816,G16,G69,0.007772
2866,G32,G69,0.007679
3019,G27,G69,0.007425
3226,G99,G69,0.007072
3258,G38,G69,0.007017
3314,G22,G69,0.006916
3417,G17,G69,0.006758
3475,G58,G69,0.006683
3480,G74,G69,0.006677
3639,G87,G69,0.006435
3962,G88,G69,0.00603
4023,G50,G69,0.005958
4100,G70,G69,0.00587
4329,G81,G69,0.00563
4335,G94,G69,0.005625
4571,G26,G69,0.005374
4809,G46,G69,0.005139
4956,G13,G69,0.004996
5150,G57,G69,0.004803
5208,G11,G69,0.004769
5352,G97,G69,0.004636
5417,G39,G69,0.00459
5499,G93,G69,0.004524
5561,G1,G69,0.004466
5651,G89,G69,0.004391
5681,G44,G69,0.004376
5694,G45,G69,0.004367
5786,G76,G69,0.0043
5957,G33,G69,0.004175
6210,G49,G69,0.003965
6343,G5,G69,0.003868
6366,G14,G69,0.003852
6447,G34,G69,0.003802
6541,G92,G69,0.00374
6585,G30,G69,0.003709
6639,G9,G69,0.003671
6664,G73,G69,0.003652
6697,G75,G69,0.003624
6746,G18,G69,0.003589
6781,G36,G69,0.003558
6988,G4,G69,0.003391
7022,G77,G69,0.003361
7023,G52,G69,0.00336
7043,G56,G69,0.003352
7171,G63,G69,0.003262
7184,G43,G69,0.003252
7203,G78,G69,0.003237
7246,G67,G69,0.003205
7262,G83,G69,0.003192
7280,G31,G69,0.00318
7282,G72,G69,0.003179
7308,G6,G69,0.003154
7324,G98,G69,0.003144
7412,G91,G69,0.003083
7498,G66,G69,0.003012
7528,G65,G69,0.002992
7594,G40,G69,0.002944
7723,G54,G69,0.002844
7730,G51,G69,0.002836
7751,G35,G69,0.002821
7852,G23,G69,0.002743
7925,G64,G69,0.002694
7948,G86,G69,0.002679
8012,G59,G69,0.002627
8039,G61,G69,0.002604
8199,G90,G69,0.002476
8252,G42,G69,0.00243
8634,G96,G69,0.002108
8740,G68,G69,0.002021
9117,G82,G69,0.00161
