,source,target,value
52,G71,G90,0.164098
81,G82,G90,0.108826
220,G48,G90,0.050304
280,G4,G90,0.04205
480,G25,G90,0.026895
623,G32,G90,0.02255
724,G13,G90,0.02031
881,G99,G90,0.017654
924,G22,G90,0.017058
1129,G2,G90,0.014766
1133,G92,G90,0.014711
1192,G72,G90,0.014272
1309,G70,G90,0.013332
1395,G77,G90,0.012661
1424,G11,G90,0.012483
1708,G89,G90,0.011026
1805,G26,G90,0.010652
2039,G34,G90,0.009763
2052,G81,G90,0.009716
2062,G33,G90,0.009683
2168,G65,G90,0.009357
2338,G73,G90,0.00885
2589,G9,G90,0.008225
2774,G84,G90,0.007855
2892,G15,G90,0.007626
2903,G51,G90,0.0076
3007,G79,G90,0.007444
3012,G94,G90,0.007442
3089,G55,G90,0.007295
3387,G93,G90,0.006805
3406,G74,G90,0.006775
3444,G44,G90,0.006727
3507,G23,G90,0.006643
3527,G76,G90,0.006614
3552,G41,G90,0.006569
3632,G78,G90,0.006458
3872,G29,G90,0.006137
3873,G18,G90,0.006137
3905,G66,G90,0.0061
3911,G97,G90,0.006095
3946,G95,G90,0.006049
4044,G28,G90,0.005931
4069,G17,G90,0.005895
4106,G19,G90,0.005862
4140,G38,G90,0.005826
4216,G54,G90,0.005745
4252,G53,G90,0.005705
4264,G59,G90,0.005695
4512,G10,G90,0.005438
4674,G49,G90,0.005263
4846,G14,G90,0.005101
4873,G45,G90,0.005065
4943,G43,G90,0.005007
5122,G64,G90,0.004834
5134,G40,G90,0.004816
5299,G5,G90,0.004686
5343,G46,G90,0.004645
5379,G12,G90,0.00462
5412,G56,G90,0.004594
5461,G85,G90,0.004556
5538,G35,G90,0.004496
5544,G7,G90,0.004487
5665,G1,G90,0.004385
5744,G8,G90,0.004329
5781,G87,G90,0.004304
5884,G68,G90,0.004228
5906,G86,G90,0.004211
5978,G37,G90,0.004159
6024,G27,G90,0.004117
6070,G98,G90,0.004086
6261,G39,G90,0.003927
6278,G57,G90,0.003918
6379,G61,G90,0.003843
6380,G30,G90,0.003841
6466,G96,G90,0.00379
6469,G58,G90,0.003788
6524,G100,G90,0.003753
6527,G21,G90,0.003751
6636,G47,G90,0.003672
6771,G50,G90,0.003564
6982,G3,G90,0.003395
6999,G6,G90,0.003381
7006,G88,G90,0.003375
7017,G24,G90,0.003365
7055,G60,G90,0.003345
7346,G91,G90,0.00313
7373,G16,G90,0.003112
7490,G31,G90,0.003019
7535,G75,G90,0.002986
7591,G69,G90,0.002945
7600,G67,G90,0.00294
7638,G83,G90,0.002915
7739,G20,G90,0.002828
7756,G36,G90,0.002815
7943,G80,G90,0.002682
8083,G63,G90,0.002582
8125,G42,G90,0.002539
8136,G52,G90,0.002532
8750,G62,G90,0.002011
