,source,target,value
33,G36,G83,0.239222
115,G29,G83,0.082699
265,G3,G83,0.043302
561,G40,G83,0.024186
736,G55,G83,0.020094
788,G33,G83,0.019073
875,G49,G83,0.017682
895,G45,G83,0.017449
932,G41,G83,0.016954
974,G13,G83,0.016414
1013,G97,G83,0.015949
1045,G42,G83,0.015632
1093,G56,G83,0.015165
1310,G18,G83,0.01333
1350,G25,G83,0.013027
1603,G81,G83,0.01154
1625,G34,G83,0.011412
1679,G64,G83,0.011151
1794,G62,G83,0.01071
1836,G60,G83,0.010555
1943,G76,G83,0.010073
2082,G28,G83,0.009617
2134,G14,G83,0.009477
2154,G22,G83,0.009402
2513,G54,G83,0.008393
2566,G6,G83,0.008275
2607,G72,G83,0.008178
2682,G99,G83,0.008022
2765,G38,G83,0.007872
2788,G77,G83,0.007829
2833,G30,G83,0.007742
2859,G67,G83,0.007686
2880,G47,G83,0.007642
3272,G68,G83,0.006989
3339,G84,G83,0.006871
3508,G24,G83,0.006642
3573,G96,G83,0.006536
3672,G59,G83,0.006394
3862,G1,G83,0.006155
3907,G17,G83,0.006099
3948,G100,G83,0.006048
4033,G85,G83,0.005944
4111,G31,G83,0.005854
4347,G93,G83,0.005615
4417,G58,G83,0.005539
4718,G65,G83,0.005225
5079,G90,G83,0.004876
5185,G87,G83,0.004782
5293,G79,G83,0.004689
5335,G53,G83,0.00465
5420,G88,G83,0.004587
5524,G95,G83,0.004504
5812,G7,G83,0.004287
5818,G75,G83,0.004284
5889,G86,G83,0.004224
5948,G23,G83,0.004181
6204,G94,G83,0.003968
6297,G52,G83,0.003903
6308,G70,G83,0.003896
6313,G80,G83,0.003891
6335,G27,G83,0.003875
6346,G98,G83,0.003866
6456,G51,G83,0.003797
6555,G63,G83,0.003729
6573,G5,G83,0.003717
6766,G15,G83,0.003566
6844,G10,G83,0.003508
6847,G91,G83,0.003505
7053,G19,G83,0.003347
7109,G43,G83,0.003303
7120,G50,G83,0.003293
7134,G37,G83,0.003283
7232,G92,G83,0.003212
7270,G21,G83,0.003186
7301,G44,G83,0.003162
7321,G48,G83,0.003145
7322,G11,G83,0.003145
7341,G2,G83,0.003131
7434,G26,G83,0.00307
7443,G39,G83,0.003064
7521,G69,G83,0.002996
7595,G78,G83,0.002944
7690,G12,G83,0.002866
7712,G73,G83,0.002852
7811,G4,G83,0.002776
7828,G35,G83,0.002768
7901,G32,G83,0.002708
8053,G8,G83,0.002599
8210,G46,G83,0.002465
8341,G74,G83,0.002359
8347,G16,G83,0.002354
8484,G61,G83,0.002238
8578,G71,G83,0.00217
8639,G57,G83,0.002104
8657,G66,G83,0.002092
8677,G89,G83,0.002076
8741,G9,G83,0.002021
8790,G20,G83,0.001977
9010,G82,G83,0.001735
