,source,target,value
5,G51,G82,0.577757
55,G9,G82,0.14872
103,G48,G82,0.090822
865,G57,G82,0.017778
981,G70,G82,0.016377
2610,G16,G82,0.008171
3693,G88,G82,0.006363
6761,G12,G82,0.003572
6989,G64,G82,0.00339
7256,G99,G82,0.003195
7438,G38,G82,0.003067
7662,G11,G82,0.002891
7744,G43,G82,0.002822
7745,G20,G82,0.002822
7869,G35,G82,0.002728
7871,G27,G82,0.002727
7921,G32,G82,0.002696
8410,G37,G82,0.0023
8414,G61,G82,0.002298
8423,G17,G82,0.002291
8608,G44,G82,0.002134
8642,G24,G82,0.002103
8658,G18,G82,0.002091
8721,G53,G82,0.002036
8783,G41,G82,0.001984
8898,G8,G82,0.001867
8935,G85,G82,0.001823
9043,G7,G82,0.001698
9051,G14,G82,0.001687
9075,G58,G82,0.001655
9076,G2,G82,0.001655
9121,G73,G82,0.001606
9173,G86,G82,0.001537
9213,G22,G82,0.00149
9223,G3,G82,0.001482
9250,G92,G82,0.001455
9265,G65,G82,0.00143
9267,G40,G82,0.00143
9277,G39,G82,0.001422
9295,G19,G82,0.001403
9308,G93,G82,0.001395
9362,G75,G82,0.001336
9379,G10,G82,0.001309
9384,G46,G82,0.001299
9406,G63,G82,0.001267
9422,G71,G82,0.001246
9436,G4,G82,0.00123
9438,G90,G82,0.001228
9439,G36,G82,0.001225
9466,G52,G82,0.001187
9479,G89,G82,0.001166
9486,G98,G82,0.001157
9511,G68,G82,0.00112
9538,G60,G82,0.001074
9539,G87,G82,0.001074
9553,G54,G82,0.00106
9554,G74,G82,0.001057
9561,G79,G82,0.001043
9584,G13,G82,0.001006
9599,G83,G82,0.000991
9611,G25,G82,0.000967
9615,G45,G82,0.000956
9616,G95,G82,0.000954
9620,G66,G82,0.000944
9622,G23,G82,0.000935
9633,G69,G82,0.000917
9642,G34,G82,0.00091
9656,G84,G82,0.00089
9657,G76,G82,0.000888
9669,G62,G82,0.000866
9672,G31,G82,0.000863
9673,G42,G82,0.000861
9683,G96,G82,0.00085
9688,G78,G82,0.000845
9695,G33,G82,0.000832
9699,G59,G82,0.000828
9723,G77,G82,0.000798
9724,G80,G82,0.000797
9738,G94,G82,0.000767
9745,G67,G82,0.000743
9751,G72,G82,0.000726
9753,G47,G82,0.000723
9755,G50,G82,0.000722
9763,G56,G82,0.0007
9766,G5,G82,0.000689
9780,G6,G82,0.000659
9781,G55,G82,0.000657
9784,G30,G82,0.000652
9785,G100,G82,0.00065
9802,G49,G82,0.000594
9812,G1,G82,0.000553
9813,G91,G82,0.000553
9822,G26,G82,0.000513
9827,G97,G82,0.000481
9829,G29,G82,0.000474
9831,G81,G82,0.000468
9835,G21,G82,0.000447
9849,G15,G82,0.000383
9858,G28,G82,0.000329
