,source,target,value
215,G78,G91,0.051005
244,G75,G91,0.045793
323,G59,G91,0.037487
329,G41,G91,0.037004
366,G93,G91,0.033596
435,G52,G91,0.029599
475,G2,G91,0.027159
536,G81,G91,0.02485
587,G89,G91,0.0237
589,G50,G91,0.023672
600,G14,G91,0.023177
614,G58,G91,0.022893
657,G34,G91,0.021709
703,G47,G91,0.020609
763,G28,G91,0.019532
994,G79,G91,0.016187
1005,G32,G91,0.016071
1068,G85,G91,0.015393
1074,G63,G91,0.015324
1210,G54,G91,0.014156
1380,G68,G91,0.012753
1390,G13,G91,0.012704
1413,G100,G91,0.012552
1507,G96,G91,0.011981
1657,G86,G91,0.01129
1761,G56,G91,0.010819
1847,G43,G91,0.010518
1939,G40,G91,0.010093
1951,G10,G91,0.010047
1956,G80,G91,0.010027
2061,G61,G91,0.009684
2072,G66,G91,0.009645
2097,G99,G91,0.009571
2344,G45,G91,0.00882
2391,G42,G91,0.008693
2436,G77,G91,0.008569
2500,G92,G91,0.008433
2509,G18,G91,0.008413
2809,G16,G91,0.007785
2889,G4,G91,0.00763
3306,G24,G91,0.006934
3310,G67,G91,0.006924
3419,G44,G91,0.006755
3491,G19,G91,0.006662
3596,G83,G91,0.006509
3640,G76,G91,0.006435
3667,G36,G91,0.006402
3697,G62,G91,0.00636
3719,G73,G91,0.006327
3860,G27,G91,0.006157
3926,G49,G91,0.006074
3963,G5,G91,0.006029
3980,G7,G91,0.006006
3985,G17,G91,0.006001
3990,G98,G91,0.005995
4077,G64,G91,0.005887
4146,G38,G91,0.005819
4185,G94,G91,0.005771
4206,G65,G91,0.005755
4470,G60,G91,0.005478
4547,G46,G91,0.005396
4564,G21,G91,0.00538
4735,G23,G91,0.005212
4768,G97,G91,0.005178
4981,G33,G91,0.004976
5005,G71,G91,0.004951
5198,G8,G91,0.004772
5333,G20,G91,0.004653
5394,G15,G91,0.004609
5446,G6,G91,0.004571
5498,G25,G91,0.004524
5731,G88,G91,0.004343
5871,G35,G91,0.004238
6179,G84,G91,0.003992
6341,G55,G91,0.00387
6462,G12,G91,0.003793
6493,G37,G91,0.003772
6529,G29,G91,0.00375
6598,G95,G91,0.003698
6613,G70,G91,0.003687
6687,G90,G91,0.003631
6764,G9,G91,0.003569
6765,G69,G91,0.003567
6888,G87,G91,0.003474
6926,G1,G91,0.003445
7004,G53,G91,0.003378
7026,G3,G91,0.003357
7051,G11,G91,0.003347
7187,G22,G91,0.003248
7191,G48,G91,0.003247
7210,G39,G91,0.003228
7224,G74,G91,0.003216
7578,G82,G91,0.002952
7637,G30,G91,0.002915
8007,G57,G91,0.002634
8450,G72,G91,0.002267
8494,G51,G91,0.002229
8567,G26,G91,0.002172
9245,G31,G91,0.001458
