,source,target,value
3,G82,G9,0.624139
271,G51,G9,0.042832
507,G57,G9,0.025918
782,G50,G9,0.019159
1079,G33,G9,0.015296
1622,G70,G9,0.011431
2264,G30,G9,0.00905
2454,G88,G9,0.008531
3313,G53,G9,0.006917
3409,G84,G9,0.006772
3718,G71,G9,0.00633
4003,G14,G9,0.00598
4047,G44,G9,0.005929
4058,G48,G9,0.005908
4609,G67,G9,0.005339
5209,G99,G9,0.004766
5298,G91,G9,0.004687
5432,G34,G9,0.00458
5617,G65,G9,0.004422
5696,G55,G9,0.004366
6359,G89,G9,0.003856
6605,G32,G9,0.003693
6612,G24,G9,0.003688
6649,G66,G9,0.003664
6776,G81,G9,0.003561
6855,G19,G9,0.0035
6925,G6,G9,0.003446
7172,G59,G9,0.003261
7424,G58,G9,0.003076
7450,G87,G9,0.003059
7598,G95,G9,0.002942
7632,G69,G9,0.002916
7654,G60,G9,0.0029
7702,G45,G9,0.002856
7815,G83,G9,0.002775
7856,G76,G9,0.002741
7857,G7,G9,0.002741
7881,G72,G9,0.002717
7904,G27,G9,0.002707
7998,G90,G9,0.002642
8028,G79,G9,0.002613
8090,G92,G9,0.002578
8192,G74,G9,0.002482
8215,G68,G9,0.00246
8222,G8,G9,0.002454
8283,G40,G9,0.002414
8302,G56,G9,0.002397
8311,G86,G9,0.002385
8340,G46,G9,0.00236
8346,G93,G9,0.002354
8485,G1,G9,0.002237
8486,G63,G9,0.002236
8488,G3,G9,0.002235
8591,G25,G9,0.002157
8599,G78,G9,0.002144
8627,G85,G9,0.002118
8655,G21,G9,0.002094
8712,G64,G9,0.002043
8715,G22,G9,0.002041
8757,G12,G9,0.002004
8800,G17,G9,0.001968
8829,G11,G9,0.001937
8837,G97,G9,0.00193
8880,G35,G9,0.001892
8890,G29,G9,0.001879
8915,G13,G9,0.00185
8921,G5,G9,0.001845
8925,G96,G9,0.001838
8936,G4,G9,0.001822
8956,G52,G9,0.001803
9001,G18,G9,0.001746
9037,G98,G9,0.001707
9046,G47,G9,0.001695
9094,G54,G9,0.001639
9099,G31,G9,0.001631
9111,G77,G9,0.001617
9153,G75,G9,0.001568
9161,G38,G9,0.001554
9175,G41,G9,0.001537
9187,G39,G9,0.001521
9239,G2,G9,0.001461
9274,G37,G9,0.001427
9298,G36,G9,0.001401
9355,G94,G9,0.00134
9366,G49,G9,0.00133
9376,G42,G9,0.001314
9397,G100,G9,0.001283
9413,G16,G9,0.001258
9415,G26,G9,0.001255
9445,G43,G9,0.001214
9446,G20,G9,0.001213
9456,G15,G9,0.0012
9471,G73,G9,0.001178
9485,G80,G9,0.001159
9491,G10,G9,0.00115
9563,G23,G9,0.001042
9567,G28,G9,0.001039
9589,G62,G9,0.001
9658,G61,G9,0.000887
