,source,target,value
36,G48,G11,0.219353
59,G88,G11,0.135173
64,G82,G11,0.131291
354,G70,G11,0.03458
641,G49,G11,0.022133
809,G9,G11,0.018763
840,G24,G11,0.018253
846,G51,G11,0.018174
998,G81,G11,0.016124
1618,G29,G11,0.011458
1686,G23,G11,0.011103
1724,G97,G11,0.010961
1909,G44,G11,0.010199
1917,G42,G11,0.010179
2012,G58,G11,0.009838
2785,G35,G11,0.007838
2790,G52,G11,0.007823
2814,G57,G11,0.007773
3045,G32,G11,0.007385
3342,G33,G11,0.006867
3455,G98,G11,0.006705
3531,G67,G11,0.006612
3843,G85,G11,0.006177
4210,G17,G11,0.005749
4310,G99,G11,0.005655
4339,G8,G11,0.005621
4418,G77,G11,0.005535
4557,G72,G11,0.005385
4574,G15,G11,0.005373
4580,G90,G11,0.005368
4623,G12,G11,0.005324
4702,G71,G11,0.005238
4918,G45,G11,0.005027
5583,G56,G11,0.004449
5658,G47,G11,0.004389
5700,G55,G11,0.004364
5792,G96,G11,0.004297
5815,G87,G11,0.004285
5858,G40,G11,0.004247
5882,G28,G11,0.004229
5958,G1,G11,0.004175
6044,G61,G11,0.004104
6061,G94,G11,0.004094
6289,G73,G11,0.003909
6632,G37,G11,0.003675
6659,G66,G11,0.003657
6667,G93,G11,0.003648
6702,G43,G11,0.003622
6751,G86,G11,0.003582
6826,G46,G11,0.003518
6929,G3,G11,0.003444
6985,G31,G11,0.003394
7101,G26,G11,0.003307
7145,G41,G11,0.003276
7150,G10,G11,0.003274
7295,G14,G11,0.003166
7313,G5,G11,0.003151
7487,G100,G11,0.00302
7567,G13,G11,0.002959
7572,G22,G11,0.002955
7601,G76,G11,0.002939
7621,G78,G11,0.002924
7649,G92,G11,0.002908
7651,G36,G11,0.002907
7747,G89,G11,0.002821
7758,G30,G11,0.002812
7780,G19,G11,0.002794
7822,G54,G11,0.002771
7883,G62,G11,0.002716
7954,G4,G11,0.002673
8018,G60,G11,0.002623
8035,G21,G11,0.002607
8048,G38,G11,0.002601
8156,G27,G11,0.002514
8168,G79,G11,0.002503
8194,G74,G11,0.002481
8202,G75,G11,0.002474
8243,G65,G11,0.002437
8306,G63,G11,0.002392
8336,G84,G11,0.002365
8392,G34,G11,0.002318
8425,G16,G11,0.00229
8435,G25,G11,0.002285
8466,G6,G11,0.00226
8468,G50,G11,0.002258
8493,G91,G11,0.002231
8559,G69,G11,0.00218
8596,G59,G11,0.002147
8630,G95,G11,0.002117
8685,G18,G11,0.002067
8765,G83,G11,0.001998
8787,G80,G11,0.001982
8889,G68,G11,0.001879
8970,G20,G11,0.00178
9005,G39,G11,0.001741
9060,G2,G11,0.001679
9105,G53,G11,0.001623
9472,G64,G11,0.001178
9504,G7,G11,0.001131
