,source,target,value
171,G44,G79,0.060688
231,G6,G79,0.047574
336,G8,G79,0.036176
371,G20,G79,0.033366
442,G95,G79,0.029271
460,G39,G79,0.028036
476,G96,G79,0.027077
750,G52,G79,0.019816
834,G93,G79,0.018396
927,G11,G79,0.017036
984,G63,G79,0.016262
1000,G47,G79,0.016117
1078,G32,G79,0.015314
1229,G92,G79,0.014027
1242,G77,G79,0.013916
1244,G22,G79,0.013909
1298,G24,G79,0.013421
1361,G5,G79,0.012939
1377,G56,G79,0.012796
1501,G18,G79,0.011992
1504,G54,G79,0.011985
1520,G23,G79,0.011883
1533,G72,G79,0.01181
1649,G45,G79,0.011303
1687,G94,G79,0.011099
1743,G64,G79,0.010878
1814,G90,G79,0.010617
1829,G86,G79,0.010582
1905,G78,G79,0.010222
1963,G29,G79,0.010001
2158,G65,G79,0.00938
2177,G1,G79,0.009328
2196,G74,G79,0.009267
2212,G36,G79,0.009223
2220,G57,G79,0.009201
2297,G9,G79,0.00896
2308,G88,G79,0.008918
2386,G69,G79,0.008709
2390,G42,G79,0.008702
2453,G33,G79,0.008532
2506,G53,G79,0.008416
2528,G70,G79,0.008349
2532,G55,G79,0.008338
2611,G89,G79,0.008168
2649,G15,G79,0.008103
2724,G100,G79,0.007935
2839,G73,G79,0.007724
2963,G68,G79,0.007501
3004,G62,G79,0.007448
3014,G41,G79,0.007438
3228,G80,G79,0.007069
3235,G48,G79,0.007058
3244,G99,G79,0.007046
3400,G60,G79,0.006782
3423,G35,G79,0.006751
3568,G3,G79,0.006543
3657,G30,G79,0.00641
3668,G91,G79,0.006399
3741,G13,G79,0.006294
3785,G27,G79,0.006247
3883,G83,G79,0.006125
3972,G2,G79,0.006017
4009,G38,G79,0.005971
4061,G14,G79,0.005903
4281,G51,G79,0.005675
4325,G49,G79,0.005632
4332,G7,G79,0.005626
4529,G19,G79,0.005426
4544,G21,G79,0.005401
4634,G66,G79,0.005314
4659,G84,G79,0.005272
4665,G10,G79,0.005268
4753,G12,G79,0.00519
4815,G85,G79,0.005137
4836,G43,G79,0.00511
4946,G16,G79,0.005004
4966,G67,G79,0.004991
5115,G59,G79,0.00484
5290,G58,G79,0.00469
5292,G75,G79,0.004689
5392,G98,G79,0.004609
5441,G4,G79,0.004574
5710,G82,G79,0.004356
5763,G25,G79,0.004315
5917,G76,G79,0.004206
6068,G37,G79,0.004087
6093,G34,G79,0.004066
6176,G46,G79,0.003993
6294,G40,G79,0.003904
6386,G50,G79,0.003839
6427,G61,G79,0.003813
6454,G97,G79,0.003799
6483,G87,G79,0.003778
6590,G17,G79,0.003705
6773,G31,G79,0.003563
6817,G81,G79,0.003526
7287,G28,G79,0.003174
8006,G71,G79,0.002634
8211,G26,G79,0.002464
