,source,target,value
56,G8,G74,0.14598
139,G25,G74,0.072179
178,G32,G74,0.057567
210,G48,G74,0.051522
249,G100,G74,0.044727
289,G9,G74,0.041191
303,G87,G74,0.039723
340,G11,G74,0.035405
348,G15,G74,0.034847
470,G62,G74,0.027554
650,G7,G74,0.021989
666,G21,G74,0.021502
741,G2,G74,0.019977
784,G45,G74,0.019131
853,G95,G74,0.018023
988,G3,G74,0.016215
1011,G99,G74,0.015984
1047,G33,G74,0.015617
1100,G77,G74,0.015052
1674,G85,G74,0.011182
2262,G39,G74,0.00906
2322,G16,G74,0.008888
2329,G55,G74,0.008867
2585,G72,G74,0.008232
3471,G82,G74,0.00669
3852,G49,G74,0.006166
4188,G19,G74,0.00577
4313,G81,G74,0.00565
4314,G58,G74,0.005647
4525,G12,G74,0.005428
4565,G5,G74,0.005379
4649,G64,G74,0.005289
4656,G71,G74,0.005274
4914,G93,G74,0.005031
5004,G20,G74,0.004951
5097,G41,G74,0.00485
5098,G94,G74,0.004849
5126,G90,G74,0.004829
5291,G52,G74,0.00469
5501,G46,G74,0.004523
5880,G92,G74,0.004232
5967,G17,G74,0.00417
6056,G60,G74,0.004095
6097,G51,G74,0.004063
6575,G36,G74,0.003716
6786,G69,G74,0.003553
6930,G13,G74,0.003442
6943,G78,G74,0.00343
6954,G44,G74,0.00342
7131,G98,G74,0.003284
7338,G6,G74,0.003134
7547,G31,G74,0.002974
7574,G63,G74,0.002954
7666,G86,G74,0.002886
7694,G73,G74,0.002864
7765,G27,G74,0.002806
7825,G47,G74,0.002769
8056,G88,G74,0.002597
8072,G1,G74,0.00259
8102,G35,G74,0.002565
8162,G89,G74,0.002506
8167,G65,G74,0.002503
8399,G80,G74,0.00231
8525,G29,G74,0.002206
8532,G14,G74,0.002199
8587,G24,G74,0.002162
8676,G54,G74,0.002077
8732,G61,G74,0.002029
8735,G84,G74,0.002028
8770,G83,G74,0.001993
8796,G50,G74,0.001972
8806,G59,G74,0.001962
8810,G23,G74,0.001959
8865,G18,G74,0.001912
8895,G38,G74,0.001871
8955,G75,G74,0.001803
8989,G53,G74,0.00176
8991,G43,G74,0.001759
9031,G22,G74,0.001712
9129,G57,G74,0.0016
9148,G76,G74,0.001576
9169,G70,G74,0.001543
9179,G79,G74,0.001534
9246,G97,G74,0.001457
9306,G40,G74,0.001395
9351,G68,G74,0.001344
9354,G67,G74,0.001343
9359,G34,G74,0.001337
9400,G91,G74,0.001274
9414,G56,G74,0.001256
9444,G96,G74,0.001214
9535,G37,G74,0.001083
9540,G10,G74,0.001074
9541,G28,G74,0.001073
9571,G26,G74,0.001032
9624,G66,G74,0.000933
9650,G42,G74,0.000895
9687,G30,G74,0.000849
9689,G4,G74,0.000845
