,Unnamed: 0,source,target,value,z_score
0,52,G71,G90,0.164098,7.744688790472769
1,81,G82,G90,0.108826,4.967282833222072
2,220,G48,G90,0.050304,2.026565084086427
3,280,G4,G90,0.04205,1.6118033824807803
4,480,G25,G90,0.026895,0.8502679344757448
5,623,G32,G90,0.02255,0.6319326311711009
6,724,G13,G90,0.02031,0.5193731192257839
7,881,G99,G90,0.017654,0.3859096979191936
8,924,G22,G90,0.017058,0.3559608277766003
9,1129,G2,G90,0.014766,0.2407883271611241
10,1133,G92,G90,0.014711,0.23802458914460967
11,1192,G72,G90,0.014272,0.21596493479461223
12,1309,G70,G90,0.013332,0.16873013960327385
13,1395,G77,G90,0.012661,0.1350125358017972
14,1424,G11,G90,0.012483,0.12606807458471392
15,1708,G89,G90,0.011026,0.05285414203813939
16,1805,G26,G90,0.010652,0.03406072352584095
17,2039,G34,G90,0.009763,-0.010611332777456715
18,2052,G81,G90,0.009716,-0.012973072537023643
19,2062,G33,G90,0.009683,-0.014631315346932334
20,2168,G65,G90,0.009357,-0.031012744317545436
21,2338,G73,G90,0.00885,-0.05648938385159713
22,2589,G9,G90,0.008225,-0.08789549767562535
23,2774,G84,G90,0.007855,-0.10648791705945007
24,2892,G15,G90,0.007626,-0.11799511716457396
25,2903,G51,G90,0.0076,-0.11930161149965353
26,3007,G79,G90,0.007444,-0.12714057751013097
27,3012,G94,G90,0.007442,-0.12724107707436788
28,3089,G55,G90,0.007295,-0.1346277950457793
29,3387,G93,G90,0.006805,-0.15925018828381737
30,3406,G74,G90,0.006775,-0.16075768174737076
31,3444,G44,G90,0.006727,-0.1631696712890561
32,3507,G23,G90,0.006643,-0.16739065298700553
33,3527,G76,G90,0.006614,-0.1688478966684404
34,3552,G41,G90,0.006569,-0.17110913686377044
35,3632,G78,G90,0.006458,-0.17668686267891784
36,3872,G29,G90,0.006137,-0.19281704273893874
37,3873,G18,G90,0.006137,-0.19281704273893874
38,3905,G66,G90,0.0061,-0.19467628467732118
39,3911,G97,G90,0.006095,-0.19492753358791343
40,3946,G95,G90,0.006049,-0.1972390235653619
41,4044,G28,G90,0.005931,-0.20316849785533844
42,4069,G17,G90,0.005895,-0.20497749001160245
43,4106,G19,G90,0.005862,-0.20663573282151113
44,4140,G38,G90,0.005826,-0.2084447249777752
45,4216,G54,G90,0.005745,-0.2125149573293692
46,4252,G53,G90,0.005705,-0.214524948614107
47,4264,G59,G90,0.005695,-0.21502744643529145
48,4512,G10,G90,0.005438,-0.22794164043973186
49,4674,G49,G90,0.005263,-0.23673535231045975
50,4846,G14,G90,0.005101,-0.24487581701364788
51,4873,G45,G90,0.005065,-0.2466848091699119
52,4943,G43,G90,0.005007,-0.2495992965327817
53,5122,G64,G90,0.004834,-0.25829250883927274
54,5134,G40,G90,0.004816,-0.2591970049174047
55,5299,G5,G90,0.004686,-0.2657294765928026
56,5343,G46,G90,0.004645,-0.26778971765965887
57,5379,G12,G90,0.00462,-0.26904596221261995
58,5412,G56,G90,0.004594,-0.2703524565476995
59,5461,G85,G90,0.004556,-0.27226194826820044
60,5538,G35,G90,0.004496,-0.27527693519530716
61,5544,G7,G90,0.004487,-0.2757291832343732
62,5665,G1,G90,0.004385,-0.2808546610104546
63,5744,G8,G90,0.004329,-0.2836686488090875
64,5781,G87,G90,0.004304,-0.2849248933620486
65,5884,G68,G90,0.004228,-0.28874387680305047
66,5906,G86,G90,0.004211,-0.289598123099064
67,5978,G37,G90,0.004159,-0.29221111176922315
68,6024,G27,G90,0.004117,-0.29432160261819784
69,6070,G98,G90,0.004086,-0.29587934586386966
70,6261,G39,G90,0.003927,-0.30386906122070245
71,6278,G57,G90,0.003918,-0.30432130925976847
72,6379,G61,G90,0.003843,-0.30809004291865183
73,6380,G30,G90,0.003841,-0.30819054248288874
74,6466,G96,G90,0.00379,-0.3107532813709294
75,6469,G58,G90,0.003788,-0.3108537809351663
76,6524,G100,G90,0.003753,-0.3126125233093119
77,6527,G21,G90,0.003751,-0.31271302287354874
78,6636,G47,G90,0.003672,-0.3166827556609059
79,6771,G50,G90,0.003564,-0.322109732129698
80,6982,G3,G90,0.003395,-0.3306019453077152
81,6999,G6,G90,0.003381,-0.33130544225737346
82,7006,G88,G90,0.003375,-0.33160694095008414
83,7017,G24,G90,0.003365,-0.3321094387712686
84,7055,G60,G90,0.003345,-0.3331144344136375
85,7346,G91,G90,0.00313,-0.34391813756910317
86,7373,G16,G90,0.003112,-0.3448226336472352
87,7490,G31,G90,0.003019,-0.3494958633842506
88,7535,G75,G90,0.002986,-0.35115410619415927
89,7591,G69,G90,0.002945,-0.3532143472610155
90,7600,G67,G90,0.00294,-0.3534655961716078
91,7638,G83,G90,0.002915,-0.35472184072456886
92,7739,G20,G90,0.002828,-0.35909357176887363
93,7756,G36,G90,0.002815,-0.3597468189364134
94,7943,G80,G90,0.002682,-0.3664300399581666
95,8083,G63,G90,0.002582,-0.3714550181700111
96,8125,G42,G90,0.002539,-0.37361575880110426
97,8136,G52,G90,0.002532,-0.37396750727593336
98,8750,G62,G90,0.002011,-0.40014764375964323
