,source,target,value
122,G42,G1,0.079646
140,G97,G1,0.071839
368,G47,G1,0.033534
385,G45,G1,0.032567
439,G43,G1,0.029411
481,G26,G1,0.026881
557,G11,G1,0.024237
663,G49,G1,0.021559
743,G55,G1,0.019962
852,G56,G1,0.018037
878,G37,G1,0.017677
888,G80,G1,0.017527
925,G88,G1,0.017055
989,G84,G1,0.016196
1014,G8,G1,0.015942
1039,G100,G1,0.015695
1054,G14,G1,0.015558
1169,G86,G1,0.014399
1369,G76,G1,0.012851
1404,G21,G1,0.012644
1575,G78,G1,0.011637
1593,G33,G1,0.011574
1655,G52,G1,0.011294
1660,G6,G1,0.011263
1667,G69,G1,0.011244
1737,G50,G1,0.010912
1764,G89,G1,0.01081
1777,G94,G1,0.010764
1791,G62,G1,0.010719
1915,G39,G1,0.010187
1922,G63,G1,0.010162
1973,G31,G1,0.009972
2049,G5,G1,0.009728
2076,G66,G1,0.009632
2170,G28,G1,0.009347
2224,G15,G1,0.009177
2263,G79,G1,0.009059
2447,G59,G1,0.008551
2648,G99,G1,0.008103
2653,G92,G1,0.008092
2858,G95,G1,0.007689
2870,G61,G1,0.007671
2919,G93,G1,0.007572
2962,G34,G1,0.007503
2964,G60,G1,0.007501
2968,G25,G1,0.007498
3210,G23,G1,0.007097
3477,G98,G1,0.006678
3592,G41,G1,0.006512
3606,G36,G1,0.006498
3656,G4,G1,0.00641
3676,G75,G1,0.006386
3863,G40,G1,0.006155
3878,G70,G1,0.00613
3932,G10,G1,0.006067
4084,G46,G1,0.005881
4154,G91,G1,0.005809
4358,G24,G1,0.005598
4432,G83,G1,0.005526
4478,G22,G1,0.005466
4514,G9,G1,0.005437
4616,G54,G1,0.005331
4774,G44,G1,0.005173
4814,G19,G1,0.005138
4888,G17,G1,0.005051
5053,G3,G1,0.004899
5105,G53,G1,0.004845
5170,G87,G1,0.004791
5192,G29,G1,0.004777
5503,G35,G1,0.004521
5505,G30,G1,0.00452
5624,G20,G1,0.004418
5671,G65,G1,0.004382
5672,G72,G1,0.004381
5855,G2,G1,0.004251
5973,G96,G1,0.004163
6041,G16,G1,0.004105
6151,G90,G1,0.004023
6193,G81,G1,0.003979
6224,G67,G1,0.003952
6243,G64,G1,0.003939
6259,G85,G1,0.003929
6285,G68,G1,0.003912
6566,G7,G1,0.003723
6604,G58,G1,0.003693
6789,G18,G1,0.00355
7156,G57,G1,0.003269
7165,G73,G1,0.003266
7195,G77,G1,0.003243
7306,G12,G1,0.003155
7339,G71,G1,0.003133
7588,G74,G1,0.002947
7604,G48,G1,0.002937
7829,G32,G1,0.002768
7975,G38,G1,0.002663
8170,G13,G1,0.002502
8255,G51,G1,0.00243
8406,G27,G1,0.002303
8824,G82,G1,0.001943
