,Unnamed: 0,source,target,value,z_score
0,87,G62,G45,0.103138,6.222145568254939
1,158,G87,G45,0.063664,3.590589379973476
2,237,G100,G45,0.046715,2.4606748581316933
3,282,G32,G45,0.041849,2.136280258846655
4,284,G95,G45,0.041795,2.1326803187806065
5,335,G74,G45,0.036177,1.758153220798004
6,353,G16,G45,0.034648,1.656221584483408
7,356,G11,G45,0.034466,1.6440884531496889
8,389,G72,G45,0.032392,1.5058240883907146
9,409,G25,G45,0.030829,1.401625823145644
10,514,G48,G45,0.025642,1.055831580134651
11,549,G21,G45,0.024459,0.9769662264654768
12,552,G49,G45,0.024359,0.970299670787609
13,748,G39,G45,0.019836,0.6687713574776567
14,775,G8,G45,0.019255,0.630038668989246
15,860,G85,G45,0.017848,0.5362402306016485
16,978,G15,G45,0.016392,0.4391751799318961
17,1032,G20,G45,0.015738,0.3955759057986417
18,1087,G13,G45,0.015208,0.3602431607059434
19,1351,G55,G45,0.013022,0.21451225358775738
20,1543,G53,G45,0.011783,0.13191362873897758
21,1563,G3,G45,0.011699,0.12631372196956875
22,1630,G30,G45,0.011392,0.10584739603851516
23,1677,G2,G45,0.011178,0.09158096688787852
24,1702,G46,G45,0.011048,0.08291444450665063
25,1710,G93,G45,0.011022,0.08118114003040505
26,1992,G5,G45,0.009907,0.0068490442221810265
27,2502,G82,G45,0.008425,-0.09194931092381699
28,2548,G70,G45,0.008324,-0.0986825321584633
29,2737,G83,G45,0.007912,-0.12614874155127784
30,3102,G60,G45,0.007276,-0.1685480356625159
31,3510,G9,G45,0.00664,-0.21094732977375397
32,3643,G10,G45,0.00643,-0.22494709669727597
33,3740,G29,G45,0.006298,-0.23374695019206124
34,4158,G51,G45,0.005807,-0.26647973857039126
35,4169,G65,G45,0.005798,-0.2670797285813993
36,4229,G71,G45,0.005731,-0.2715463208855706
37,4619,G12,G45,0.005327,-0.29847920582415577
38,4651,G4,G45,0.005286,-0.3012124936520815
39,4794,G98,G45,0.005154,-0.31001234714686676
40,4972,G84,G45,0.004986,-0.32121216068568437
41,5921,G79,G45,0.004204,-0.3733446260866091
42,5935,G50,G45,0.004191,-0.3742112783247319
43,5975,G42,G45,0.004162,-0.3761445794713135
44,5991,G91,G45,0.004146,-0.37721122837977233
45,6152,G69,G45,0.004023,-0.38541109186354955
46,6276,G77,G45,0.003919,-0.39234430976853185
47,6322,G75,G45,0.003885,-0.3946109386990068
48,6528,G86,G45,0.003751,-0.4035441233073494
49,6572,G40,G45,0.003717,-0.4058107522378244
50,6902,G17,G45,0.003466,-0.42254380698927213
51,6905,G88,G45,0.003464,-0.4226771381028295
52,6947,G34,G45,0.003426,-0.4252104292604192
53,7079,G14,G45,0.003323,-0.43207698160862285
54,7096,G1,G45,0.003311,-0.43287696828996697
55,7135,G41,G45,0.003282,-0.43481026943654855
56,7296,G99,G45,0.003165,-0.44261013957965367
57,7297,G22,G45,0.003164,-0.4426768051364323
58,7328,G56,G45,0.003138,-0.4444101096126779
59,7361,G18,G45,0.003123,-0.4454100929643581
60,7377,G31,G45,0.003108,-0.44641007631603824
61,7848,G90,G45,0.002747,-0.47047634231314034
62,7866,G47,G45,0.002729,-0.47167632233515644
63,7870,G52,G45,0.002728,-0.4717429878919352
64,7933,G54,G45,0.002687,-0.47447627571986084
65,7962,G37,G45,0.002668,-0.4757429212986557
66,7972,G92,G45,0.002663,-0.4760762490825491
67,8093,G73,G45,0.002573,-0.4820761491926299
68,8128,G6,G45,0.002537,-0.4844761092366623
69,8157,G23,G45,0.002514,-0.4860094170425718
70,8402,G7,G45,0.002308,-0.49974252173897915
71,8417,G24,G45,0.002297,-0.5004758428635445
72,8555,G76,G45,0.002184,-0.508009050779535
73,8611,G27,G45,0.002133,-0.5114089941752475
74,8617,G36,G45,0.002125,-0.5119423186294768
75,8808,G64,G45,0.001961,-0.5228754699411798
76,8825,G68,G45,0.001941,-0.5242087810767533
77,8839,G58,G45,0.00193,-0.5249421022013188
78,8874,G28,G45,0.001901,-0.5268754033479004
79,8899,G78,G45,0.001866,-0.529208697835154
80,8930,G57,G45,0.00183,-0.5316086578791863
81,8933,G44,G45,0.001827,-0.5318086545495223
82,8947,G43,G45,0.001814,-0.5326753067876452
83,8966,G38,G45,0.001788,-0.5344086112638907
84,9018,G89,G45,0.001728,-0.5384085446706113
85,9110,G96,G45,0.001617,-0.5458084214730443
86,9141,G67,G45,0.001581,-0.5482083815170766
87,9157,G61,G45,0.00156,-0.5496083582094289
88,9167,G33,G45,0.001544,-0.5506750071178877
89,9194,G66,G45,0.001515,-0.5526083082644693
90,9205,G94,G45,0.0015,-0.5536082916161496
91,9206,G81,G45,0.001494,-0.5540082849568215
92,9219,G26,G45,0.001486,-0.554541609411051
93,9271,G19,G45,0.001429,-0.5583415461474355
94,9272,G35,G45,0.001429,-0.5583415461474355
95,9304,G97,G45,0.001397,-0.5604748439643531
96,9385,G63,G45,0.001298,-0.5670747340854421
97,9396,G80,G45,0.001286,-0.5678747207667861
98,9467,G59,G45,0.001184,-0.5746746075582112
