,source,target,value
144,G84,G98,0.071087
145,G73,G98,0.070179
163,G1,G98,0.062705
187,G5,G98,0.055249
207,G36,G98,0.051793
362,G18,G98,0.033693
537,G29,G98,0.0248
607,G40,G98,0.023127
655,G33,G98,0.021762
822,G17,G98,0.018571
856,G60,G98,0.01795
914,G24,G98,0.017159
946,G85,G98,0.016755
1160,G31,G98,0.014502
1291,G92,G98,0.013453
1378,G19,G98,0.012793
1866,G12,G98,0.01041
1930,G57,G98,0.010124
1954,G37,G98,0.010043
2036,G30,G98,0.009775
2211,G41,G98,0.009226
2305,G91,G98,0.008931
2307,G42,G98,0.008922
2388,G65,G98,0.008705
2393,G59,G98,0.008693
2552,G32,G98,0.008315
2576,G53,G98,0.008245
2666,G47,G98,0.008057
2938,G71,G98,0.007544
3106,G86,G98,0.007271
3130,G61,G98,0.007233
3201,G94,G98,0.007116
3248,G25,G98,0.007037
3304,G96,G98,0.006935
3344,G62,G98,0.006865
3382,G7,G98,0.006814
3408,G35,G98,0.006773
3428,G72,G98,0.006748
3654,G44,G98,0.006414
3724,G26,G98,0.006318
3755,G14,G98,0.006275
3812,G34,G98,0.006218
3882,G13,G98,0.006128
3942,G46,G98,0.006054
4051,G27,G98,0.005926
4130,G55,G98,0.005833
4138,G76,G98,0.005828
4187,G56,G98,0.005771
4198,G80,G98,0.005762
4202,G45,G98,0.005759
4319,G69,G98,0.00564
4428,G93,G98,0.005528
4433,G70,G98,0.005523
4526,G21,G98,0.005428
4596,G38,G98,0.005351
4645,G54,G98,0.005299
4693,G43,G98,0.005245
4711,G88,G98,0.005232
4716,G63,G98,0.005228
4822,G20,G98,0.005126
4835,G15,G98,0.00511
4850,G58,G98,0.005097
5035,G51,G98,0.004921
5163,G81,G98,0.004795
5193,G83,G98,0.004776
5213,G6,G98,0.004764
5220,G48,G98,0.004758
5245,G64,G98,0.004732
5542,G74,G98,0.004489
5685,G87,G98,0.004372
5783,G68,G98,0.004304
5841,G52,G98,0.004259
5878,G97,G98,0.004233
5886,G9,G98,0.004228
6002,G67,G98,0.004137
6055,G89,G98,0.004096
6111,G95,G98,0.004055
6208,G16,G98,0.003966
6307,G90,G98,0.003896
6312,G99,G98,0.003892
6352,G3,G98,0.003863
6356,G50,G98,0.003858
6479,G2,G98,0.003782
6606,G23,G98,0.003692
6615,G39,G98,0.003686
6703,G77,G98,0.00362
6743,G79,G98,0.003589
6951,G22,G98,0.003424
7126,G49,G98,0.00329
7128,G11,G98,0.003289
7169,G10,G98,0.003263
7221,G75,G98,0.003218
7255,G8,G98,0.003195
7348,G66,G98,0.003129
7469,G28,G98,0.003037
7480,G78,G98,0.003028
7489,G4,G98,0.003019
7755,G100,G98,0.002817
8448,G82,G98,0.00227
