,source,target,value
43,G53,G55,0.193869
160,G22,G55,0.063303
262,G85,G55,0.043651
290,G10,G55,0.040806
360,G54,G55,0.033819
430,G21,G55,0.029752
504,G62,G55,0.02599
562,G48,G55,0.02418
579,G69,G55,0.023934
665,G12,G55,0.02151
832,G30,G55,0.018429
871,G25,G55,0.01769
1107,G71,G55,0.015016
1136,G51,G55,0.0147
1223,G73,G55,0.014082
1276,G97,G55,0.013594
1324,G15,G55,0.013203
1352,G1,G55,0.013016
1426,G32,G55,0.012467
1689,G7,G55,0.011096
1799,G61,G55,0.010674
1811,G64,G55,0.010628
1899,G26,G55,0.010271
2176,G72,G55,0.009332
2507,G78,G55,0.008415
2557,G70,G55,0.008297
2939,G60,G55,0.007542
3271,G40,G55,0.006993
3287,G88,G55,0.00697
3348,G16,G55,0.006855
3425,G89,G55,0.006751
3607,G45,G55,0.006497
3822,G4,G55,0.006209
3964,G100,G55,0.006029
4101,G37,G55,0.005869
4272,G90,G55,0.005684
4276,G11,G55,0.005681
4284,G23,G55,0.005672
4385,G28,G55,0.005569
4410,G52,G55,0.005544
4726,G84,G55,0.005218
4942,G13,G55,0.005008
5017,G33,G55,0.00494
5067,G93,G55,0.004886
5075,G35,G55,0.00488
5081,G65,G55,0.004875
5239,G96,G55,0.004741
5543,G95,G55,0.004488
5962,G87,G55,0.004173
5968,G14,G55,0.004169
5995,G43,G55,0.004142
6268,G36,G55,0.003924
6310,G24,G55,0.003894
6339,G18,G55,0.003871
6424,G39,G55,0.003816
6591,G80,G55,0.003704
6616,G3,G55,0.003686
6691,G59,G55,0.003628
6879,G19,G55,0.003481
6900,G94,G55,0.003466
7039,G5,G55,0.003353
7111,G82,G55,0.003302
7115,G57,G55,0.0033
7200,G98,G55,0.003239
7240,G31,G55,0.003206
7288,G74,G55,0.003174
7315,G77,G55,0.003151
7319,G75,G55,0.003146
7331,G2,G55,0.003137
7385,G27,G55,0.003102
7398,G44,G55,0.003092
7516,G79,G55,0.003001
7645,G81,G55,0.00291
7741,G56,G55,0.002824
7778,G20,G55,0.002795
7851,G58,G55,0.002745
7859,G68,G55,0.002737
7891,G83,G55,0.002712
7903,G86,G55,0.002708
7946,G42,G55,0.00268
7970,G92,G55,0.002664
8045,G63,G55,0.002602
8062,G99,G55,0.002595
8067,G47,G55,0.002592
8100,G41,G55,0.002568
8109,G29,G55,0.002559
8190,G17,G55,0.002483
8227,G49,G55,0.00245
8263,G38,G55,0.002424
8313,G6,G55,0.002383
8363,G91,G55,0.00234
8384,G46,G55,0.002324
8388,G34,G55,0.002324
8447,G66,G55,0.002272
8477,G67,G55,0.002249
8553,G8,G55,0.002185
8654,G9,G55,0.002094
8675,G76,G55,0.002077
8860,G50,G55,0.001916
