,Unnamed: 0,source,target,value,z_score
0,11,G59,G92,0.424328,9.656603927019072
1,152,G79,G92,0.066631,1.31965556659617
2,236,G4,G92,0.046771,0.8567727511462258
3,286,G47,G92,0.041435,0.7324050420202989
4,380,G25,G92,0.032852,0.532358556370406
5,548,G61,G92,0.024476,0.3371366801262602
6,1228,G40,G92,0.014029,0.09364540253282756
7,1263,G32,G92,0.013741,0.08693290249004891
8,1589,G73,G92,0.01159,0.036798917795545845
9,1605,G81,G92,0.011525,0.03528394382755763
10,1878,G6,G92,0.010365,0.008247485321921358
11,1959,G74,G92,0.010014,6.662589478490212e-05
12,2181,G75,G92,0.009314,-0.01624847837585768
13,2330,G41,G92,0.008863,-0.026760066984514528
14,2617,G52,G92,0.008163,-0.04307517125515707
15,3059,G89,G92,0.007347,-0.06209392137636325
16,3080,G72,G92,0.007313,-0.06288636929808018
17,3328,G55,G92,0.006891,-0.0727220464440961
18,3481,G67,G92,0.006675,-0.0777564214761801
19,3754,G1,G92,0.006276,-0.08705603091044636
20,3767,G91,G92,0.006264,-0.08733571841222883
21,3943,G60,G92,0.006051,-0.09230017156886719
22,4168,G34,G92,0.005799,-0.0981736091062985
23,4200,G36,G92,0.005761,-0.09905928619527626
24,4203,G46,G92,0.005759,-0.09910590077890666
25,4533,G99,G92,0.005422,-0.10696045812063029
26,4625,G21,G92,0.00532,-0.10933780188578106
27,5259,G88,G92,0.004722,-0.12327556239127285
28,5562,G16,G92,0.004464,-0.1292888436795954
29,5565,G56,G92,0.004461,-0.129358765555041
30,5570,G20,G92,0.004457,-0.12945199472230182
31,5728,G85,G92,0.004344,-0.13208571869741983
32,5956,G98,G92,0.004176,-0.13600134372237405
33,6082,G70,G92,0.004075,-0.13835538019570962
34,6173,G27,G92,0.003995,-0.1402199635409259
35,6331,G10,G92,0.003877,-0.14297022397511994
36,6432,G54,G92,0.00381,-0.14453181252673858
37,6634,G87,G92,0.003673,-0.14772491150542147
38,6839,G96,G92,0.00351,-0.15152400007129968
39,6968,G65,G92,0.003409,-0.15387803654463522
40,7140,G90,G92,0.00328,-0.15688467718879653
41,7170,G95,G92,0.003262,-0.1573042084414702
42,7265,G2,G92,0.003189,-0.15900564074398005
43,7275,G29,G92,0.003185,-0.15909886991124086
44,7302,G30,G92,0.003162,-0.15963493762299055
45,7407,G94,G92,0.003086,-0.161406291800946
46,7419,G33,G92,0.00308,-0.16154613555183728
47,7534,G93,G92,0.002987,-0.16371371369065119
48,7539,G24,G92,0.002981,-0.1638535574415424
49,7555,G43,G92,0.002969,-0.16413324494332487
50,7581,G44,G92,0.002951,-0.1645527761959985
51,7861,G77,G92,0.002735,-0.16958715122808252
52,7896,G5,G92,0.002709,-0.1701931408152778
53,7905,G62,G92,0.002707,-0.1702397553989082
54,7911,G50,G92,0.002706,-0.17026306269072342
55,7965,G78,G92,0.002666,-0.17119535436333155
56,7993,G7,G92,0.002648,-0.1716148856160052
57,8017,G42,G92,0.002624,-0.17217426061957014
58,8019,G68,G92,0.002621,-0.17224418249501572
59,8193,G28,G92,0.002481,-0.17550720334914421
60,8205,G80,G92,0.002472,-0.17571696897548106
61,8223,G9,G92,0.002453,-0.17615980751996993
62,8293,G12,G92,0.002403,-0.17732517211073012
63,8316,G45,G92,0.00238,-0.1778612398224798
64,8337,G39,G92,0.002364,-0.17823415649152308
65,8339,G69,G92,0.002361,-0.17830407836696868
66,8436,G15,G92,0.002285,-0.18007543254492414
67,8454,G58,G92,0.002263,-0.18058819296485865
68,8542,G51,G92,0.002194,-0.18219639610010768
69,8566,G83,G92,0.002174,-0.18266254193641174
70,8573,G35,G92,0.002171,-0.1827324638118574
71,8628,G64,G92,0.002118,-0.18396775027806317
72,8703,G17,G92,0.002049,-0.1855759534133122
73,8705,G100,G92,0.002049,-0.1855759534133122
74,8729,G76,G92,0.002029,-0.18604209924961632
75,8754,G37,G92,0.002008,-0.18653155237773558
76,8769,G48,G92,0.001995,-0.18683454717133322
77,8776,G11,G92,0.001988,-0.18699769821403964
78,8805,G38,G92,0.001963,-0.18758038050941975
79,8831,G19,G92,0.001935,-0.18823298468024546
80,9035,G53,G92,0.00171,-0.19347712533866626
81,9054,G23,G92,0.001686,-0.19403650034223113
82,9059,G66,G92,0.001679,-0.19419965138493758
83,9077,G71,G92,0.001654,-0.1947823336803177
84,9086,G49,G92,0.001649,-0.1948988701393937
85,9104,G31,G92,0.001623,-0.195504859726589
86,9131,G57,G92,0.001599,-0.19606423473015386
87,9139,G86,G92,0.001583,-0.19643715139919715
88,9193,G14,G92,0.001515,-0.19802204724263095
89,9269,G63,G92,0.001429,-0.2000264743387385
90,9283,G82,G92,0.001416,-0.20032946913233612
91,9300,G22,G92,0.0014,-0.2007023858013794
92,9318,G18,G92,0.001382,-0.20112191705405308
93,9324,G13,G92,0.001376,-0.20126176080494426
94,9372,G26,G92,0.001321,-0.2025436618547805
95,9442,G97,G92,0.001217,-0.20496762020356168
96,9459,G3,G92,0.001196,-0.20545707333168095
97,9576,G8,G92,0.001026,-0.20941931294026558
98,9583,G84,G92,0.001011,-0.2097689223174936
