,source,target,value
26,G51,G32,0.29276
151,G71,G32,0.066649
343,G2,G32,0.035293
496,G70,G32,0.026243
628,G38,G32,0.022434
799,G82,G32,0.01887
919,G44,G32,0.017096
995,G85,G32,0.016183
1055,G4,G32,0.015549
1253,G6,G32,0.013822
1301,G98,G32,0.013391
1410,G90,G32,0.012595
1512,G95,G32,0.011924
1550,G65,G32,0.011739
1583,G79,G32,0.011596
1872,G88,G32,0.010394
1875,G23,G32,0.010389
1935,G77,G32,0.010103
2011,G15,G32,0.009841
2192,G99,G32,0.009275
2261,G94,G32,0.009061
2481,G53,G32,0.008467
2539,G10,G32,0.00833
2660,G11,G32,0.00807
2743,G5,G32,0.007901
2853,G39,G32,0.007699
3114,G59,G32,0.007256
3227,G36,G32,0.007072
3291,G8,G32,0.006963
3555,G55,G32,0.00656
3651,G91,G32,0.006421
3692,G89,G32,0.006364
3720,G34,G32,0.006325
3829,G57,G32,0.006196
3835,G76,G32,0.00619
3954,G52,G32,0.006041
3992,G9,G32,0.005993
4035,G92,G32,0.00594
4163,G45,G32,0.005802
4269,G61,G32,0.005686
4342,G16,G32,0.005618
4570,G17,G32,0.005374
4856,G46,G32,0.00509
4902,G64,G32,0.005038
4965,G22,G32,0.004991
5070,G18,G32,0.004882
5076,G93,G32,0.004879
5120,G100,G32,0.004836
5164,G19,G32,0.004793
5174,G67,G32,0.004788
5563,G56,G32,0.004464
5604,G1,G32,0.00443
5680,G50,G32,0.004376
5729,G28,G32,0.004344
5773,G48,G32,0.00431
5824,G12,G32,0.004278
5853,G58,G32,0.004252
5857,G80,G32,0.004247
5904,G42,G32,0.004212
5923,G74,G32,0.004201
6028,G87,G32,0.004114
6171,G37,G32,0.003995
6368,G24,G32,0.00385
6390,G73,G32,0.003838
6551,G43,G32,0.003733
6594,G69,G32,0.003702
6603,G86,G32,0.003694
6768,G29,G32,0.003566
6803,G27,G32,0.003536
6805,G60,G32,0.003535
6845,G75,G32,0.003508
6976,G83,G32,0.003401
7032,G66,G32,0.003356
7034,G21,G32,0.003355
7036,G84,G32,0.003354
7139,G78,G32,0.003281
7326,G72,G32,0.003142
7362,G49,G32,0.003122
7427,G81,G32,0.003074
7436,G3,G32,0.003069
7639,G54,G32,0.002915
7646,G40,G32,0.002909
7676,G13,G32,0.002879
7800,G30,G32,0.002783
7938,G41,G32,0.002684
8059,G97,G32,0.002597
8094,G7,G32,0.002573
8113,G47,G32,0.002553
8164,G62,G32,0.002504
8189,G35,G32,0.002485
8273,G33,G32,0.002418
8324,G20,G32,0.002373
8432,G96,G32,0.002287
8521,G26,G32,0.002211
8550,G14,G32,0.002189
8809,G63,G32,0.001959
8971,G68,G32,0.001779
9268,G25,G32,0.001429
9490,G31,G32,0.00115
