,source,target,value
50,G26,G46,0.169858
161,G5,G46,0.063276
200,G63,G46,0.052691
585,G82,G46,0.023766
714,G33,G46,0.020456
761,G12,G46,0.019541
795,G56,G46,0.01893
843,G16,G46,0.018204
1008,G15,G46,0.016043
1036,G96,G46,0.015712
1153,G58,G46,0.014547
1294,G27,G46,0.013436
1383,G75,G46,0.012743
1460,G62,G46,0.012292
1485,G48,G46,0.012106
1505,G22,G46,0.011982
1515,G85,G46,0.011922
1713,G34,G46,0.011012
1754,G65,G46,0.010834
1790,G89,G46,0.010721
1842,G23,G46,0.010526
1843,G31,G46,0.010523
1897,G25,G46,0.010275
1913,G7,G46,0.01019
1944,G86,G46,0.010072
1946,G37,G46,0.010067
2193,G77,G46,0.009275
2333,G45,G46,0.008858
2367,G70,G46,0.008775
2632,G32,G46,0.008131
2951,G80,G46,0.007521
3054,G40,G46,0.007353
3065,G87,G46,0.007335
3078,G66,G46,0.007314
3096,G60,G46,0.007285
3112,G30,G46,0.007259
3212,G64,G46,0.00709
3214,G18,G46,0.007087
3249,G78,G46,0.007037
3266,G90,G46,0.007005
3274,G21,G46,0.006986
3410,G76,G46,0.00677
3495,G3,G46,0.006655
3541,G44,G46,0.006586
3558,G17,G46,0.006557
3687,G54,G46,0.006374
3906,G91,G46,0.0061
3999,G71,G46,0.005988
4006,G59,G46,0.005976
4053,G88,G46,0.005918
4071,G36,G46,0.005891
4073,G57,G46,0.005891
4085,G94,G46,0.005881
4207,G41,G46,0.005753
4217,G39,G46,0.005745
4235,G1,G46,0.00572
4257,G38,G46,0.005701
4308,G10,G46,0.005656
4331,G14,G46,0.005627
4399,G11,G46,0.005554
4430,G84,G46,0.005527
4461,G81,G46,0.005499
4731,G47,G46,0.005213
4737,G6,G46,0.005211
4800,G97,G46,0.005146
5118,G29,G46,0.004837
5194,G42,G46,0.004775
5237,G98,G46,0.004745
5253,G9,G46,0.004724
5306,G35,G46,0.004676
5344,G4,G46,0.004644
5382,G28,G46,0.004616
5427,G20,G46,0.004584
5591,G92,G46,0.00444
5657,G95,G46,0.004389
5711,G2,G46,0.004356
5734,G73,G46,0.00434
5784,G100,G46,0.004303
5796,G43,G46,0.004294
5814,G55,G46,0.004285
5890,G53,G46,0.004222
6091,G24,G46,0.004069
6220,G99,G46,0.003955
6301,G79,G46,0.003902
6360,G49,G46,0.003855
6501,G52,G46,0.003766
6508,G13,G46,0.00376
6633,G68,G46,0.003675
6724,G50,G46,0.0036
6778,G93,G46,0.00356
6824,G61,G46,0.003518
7300,G69,G46,0.003163
7395,G19,G46,0.003095
7444,G8,G46,0.003064
7577,G83,G46,0.002952
8080,G67,G46,0.002584
8129,G74,G46,0.002537
8187,G72,G46,0.002486
8386,G51,G46,0.002324
