,source,target,value
60,G60,G44,0.133997
121,G74,G44,0.08082
138,G20,G44,0.072498
191,G9,G44,0.054252
465,G27,G44,0.027857
519,G64,G44,0.025469
544,G39,G44,0.024646
611,G12,G44,0.022964
669,G79,G44,0.021381
1060,G82,G44,0.015509
1346,G65,G44,0.013051
1421,G84,G44,0.012497
1541,G30,G44,0.01179
1566,G11,G44,0.011689
1619,G86,G44,0.011444
1646,G66,G44,0.01131
1658,G52,G44,0.011278
1765,G42,G44,0.010798
1832,G63,G44,0.010576
1837,G16,G44,0.010554
1968,G13,G44,0.009992
2210,G81,G44,0.009227
2437,G21,G44,0.008567
2480,G91,G44,0.008468
2572,G83,G44,0.008249
2695,G57,G44,0.007996
2793,G22,G44,0.007814
2799,G77,G44,0.0078
2829,G29,G44,0.007751
2924,G32,G44,0.007565
3192,G8,G44,0.007133
3269,G76,G44,0.006994
3275,G34,G44,0.006986
3526,G99,G44,0.006615
3569,G17,G44,0.006543
3633,G89,G44,0.006457
3634,G37,G44,0.006454
3686,G14,G44,0.006376
3730,G68,G44,0.006312
3736,G90,G44,0.006304
3800,G40,G44,0.006229
3995,G47,G44,0.00599
4086,G41,G44,0.005879
4090,G69,G44,0.005875
4175,G25,G44,0.005789
4298,G73,G44,0.005662
4334,G31,G44,0.005626
4370,G28,G44,0.005588
4405,G6,G44,0.005548
4441,G95,G44,0.005514
4516,G1,G44,0.005435
4593,G49,G44,0.005353
4638,G5,G44,0.00531
4825,G24,G44,0.005122
4841,G67,G44,0.005103
4857,G19,G44,0.005089
4919,G23,G44,0.005026
5022,G55,G44,0.004934
5109,G36,G44,0.004842
5342,G80,G44,0.004647
5372,G85,G44,0.004625
5487,G18,G44,0.004532
5616,G10,G44,0.004423
5659,G46,G44,0.004388
6080,G94,G44,0.004075
6123,G26,G44,0.004048
6133,G62,G44,0.004043
6187,G15,G44,0.003983
6364,G45,G44,0.003854
6429,G75,G44,0.003813
6440,G56,G44,0.003805
6452,G3,G44,0.0038
6593,G96,G44,0.003703
6646,G58,G44,0.003666
6732,G92,G44,0.003597
6791,G88,G44,0.003548
6973,G50,G44,0.003402
6981,G38,G44,0.003398
7005,G97,G44,0.003375
7018,G71,G44,0.003364
7105,G87,G44,0.003305
7108,G53,G44,0.003304
7190,G98,G44,0.003247
7198,G7,G44,0.003239
7236,G93,G44,0.003209
7358,G59,G44,0.003124
7522,G43,G44,0.002995
7705,G51,G44,0.002855
7706,G54,G44,0.002854
7708,G100,G44,0.002854
7717,G48,G44,0.002849
7718,G2,G44,0.002848
7764,G35,G44,0.002806
7876,G4,G44,0.002722
7877,G61,G44,0.002722
7912,G70,G44,0.002706
7986,G33,G44,0.002655
8181,G78,G44,0.002494
8282,G72,G44,0.002415
