,source,target,value
27,G7,G66,0.285684
461,G21,G66,0.028009
550,G47,G66,0.024455
591,G76,G66,0.02356
610,G97,G66,0.023006
739,G58,G66,0.020029
789,G77,G66,0.01905
798,G11,G66,0.018884
802,G89,G66,0.018839
972,G42,G66,0.016419
1144,G93,G66,0.014648
1185,G80,G66,0.0143
1239,G48,G66,0.013948
1312,G20,G66,0.013318
1441,G38,G66,0.01238
1471,G88,G66,0.012183
1923,G4,G66,0.01016
1950,G40,G66,0.010055
1969,G13,G66,0.009989
2249,G54,G66,0.009105
2274,G61,G66,0.009033
2283,G100,G66,0.008999
2457,G24,G66,0.008522
2565,G1,G66,0.008276
2567,G6,G66,0.008267
2598,G34,G66,0.008214
2600,G99,G66,0.008198
2606,G91,G66,0.008181
2643,G59,G66,0.008115
2715,G18,G66,0.007951
2762,G2,G66,0.007877
2818,G96,G66,0.00777
2883,G53,G66,0.007636
2907,G27,G66,0.007595
2926,G16,G66,0.007562
2998,G55,G66,0.007457
3138,G8,G66,0.007223
3171,G78,G66,0.007156
3251,G29,G66,0.007032
3435,G98,G66,0.006738
3451,G73,G66,0.006715
3470,G41,G66,0.006691
3554,G5,G66,0.006561
3563,G75,G66,0.006554
3709,G92,G66,0.006341
4060,G65,G66,0.005905
4275,G43,G66,0.005682
4477,G3,G66,0.005467
4542,G85,G66,0.005402
4543,G56,G66,0.005401
4698,G67,G66,0.005241
4722,G95,G66,0.005222
4844,G82,G66,0.005101
4933,G15,G66,0.005018
4970,G35,G66,0.004987
5018,G30,G66,0.004939
5248,G14,G66,0.004729
5301,G28,G66,0.004683
5362,G94,G66,0.00463
5426,G74,G66,0.004584
5567,G33,G66,0.004459
5797,G19,G66,0.004293
5802,G39,G66,0.004291
5848,G26,G66,0.004256
5944,G49,G66,0.004184
6038,G22,G66,0.004107
6272,G9,G66,0.003921
6309,G10,G66,0.003894
6455,G57,G66,0.003797
6670,G45,G66,0.003645
6754,G23,G66,0.00358
6819,G87,G66,0.003524
6850,G69,G66,0.003502
6852,G17,G66,0.003502
7094,G32,G66,0.003313
7180,G72,G66,0.003255
7193,G86,G66,0.003245
7250,G12,G66,0.003198
7336,G84,G66,0.003135
7388,G68,G66,0.0031
7417,G62,G66,0.003081
7439,G46,G66,0.003066
7456,G90,G66,0.003053
7576,G81,G66,0.002953
7667,G50,G66,0.002886
7722,G64,G66,0.002845
7795,G63,G66,0.002786
7941,G31,G66,0.002682
8022,G79,G66,0.00262
8024,G44,G66,0.002615
8183,G71,G66,0.002493
8287,G51,G66,0.00241
8298,G37,G66,0.0024
8319,G60,G66,0.002377
8400,G83,G66,0.002309
8465,G52,G66,0.00226
8497,G25,G66,0.002228
8871,G70,G66,0.001904
8964,G36,G66,0.001792
