,source,target,value
34,G9,G57,0.231931
42,G51,G57,0.198213
162,G82,G57,0.063095
606,G7,G57,0.023133
662,G70,G57,0.021604
705,G66,G57,0.020586
1468,G68,G57,0.012231
1588,G76,G57,0.011592
1615,G50,G57,0.011469
1738,G2,G57,0.010904
1744,G48,G57,0.010877
1901,G40,G57,0.01025
2096,G81,G57,0.009573
2321,G84,G57,0.00889
2328,G61,G57,0.008867
2720,G22,G57,0.007942
2802,G60,G57,0.007792
2811,G43,G57,0.007781
2884,G44,G57,0.007635
3220,G38,G57,0.007079
3234,G5,G57,0.00706
3240,G67,G57,0.00705
3581,G96,G57,0.006519
3644,G80,G57,0.006429
3827,G53,G57,0.006197
4024,G25,G57,0.005956
4208,G63,G57,0.005751
4251,G32,G57,0.005705
4283,G41,G57,0.005674
4286,G47,G57,0.005672
4444,G6,G57,0.005511
4568,G42,G57,0.005377
4898,G31,G57,0.005042
5254,G46,G57,0.004723
5263,G29,G57,0.004716
5286,G71,G57,0.004691
5326,G4,G57,0.004658
5332,G27,G57,0.004653
5350,G23,G57,0.004637
5375,G90,G57,0.004623
5405,G89,G57,0.004597
5471,G24,G57,0.004543
5511,G12,G57,0.004517
5553,G73,G57,0.004475
5600,G62,G57,0.004433
5610,G30,G57,0.004427
5650,G35,G57,0.004392
5830,G64,G57,0.004267
5941,G100,G57,0.004185
5950,G54,G57,0.00418
6095,G58,G57,0.004065
6222,G11,G57,0.003953
6280,G69,G57,0.003915
6372,G1,G57,0.003849
6377,G34,G57,0.003843
6434,G49,G57,0.003809
6499,G99,G57,0.003767
6518,G98,G57,0.003755
6651,G93,G57,0.003663
6686,G97,G57,0.003631
6807,G79,G57,0.003535
6871,G36,G57,0.003487
6877,G55,G57,0.003481
6882,G19,G57,0.003478
6908,G20,G57,0.003462
6916,G17,G57,0.00345
6974,G59,G57,0.003402
6983,G39,G57,0.003395
6993,G94,G57,0.003388
7125,G8,G57,0.00329
7137,G18,G57,0.003281
7294,G85,G57,0.003167
7360,G77,G57,0.003123
7364,G78,G57,0.003121
7375,G87,G57,0.00311
7478,G26,G57,0.00303
7580,G28,G57,0.002951
7586,G88,G57,0.002949
7686,G95,G57,0.002869
7771,G13,G57,0.002802
7798,G56,G57,0.002783
7808,G45,G57,0.002778
7873,G74,G57,0.002726
7907,G33,G57,0.002707
8058,G75,G57,0.002597
8098,G91,G57,0.002568
8124,G15,G57,0.002539
8149,G14,G57,0.002524
8238,G72,G57,0.002441
8274,G86,G57,0.002417
8312,G21,G57,0.002385
8353,G3,G57,0.002348
8376,G92,G57,0.002331
8421,G52,G57,0.002293
8504,G65,G57,0.002224
8720,G10,G57,0.002037
8731,G83,G57,0.002029
8960,G37,G57,0.001794
9088,G16,G57,0.001646
